gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045000211600437368e+01,1.144700567805205367e+02,-3.895188810779362854e+00,1.394773798253884367e-01,1.797686822170616386e-02,5.609364566281587611e-02
3.045003773318224205e+01,1.144700261428801156e+02,-5.956800060329281443e+00,-5.265888436892515907e-03,-9.962920323265620978e-03,-1.453006397118084825e-01
3.045006325817118054e+01,1.144699939655597802e+02,-1.698288491436001024e+01,2.110721384839638060e-02,2.524451656911609956e-02,-7.143908105045594648e-03
3.045002794794721623e+01,1.144699926829652270e+02,-1.194755447038046192e+01,-6.496772008048065650e-02,-2.511057340520694500e-02,-5.965337548517272298e-02
3.044998419308916127e+01,1.144701170837177102e+02,1.184156502096001695e+01,-2.049862057549116379e-02,9.036384601890677659e-02,2.126889561627454128e-02
3.045011049401643533e+01,1.144700332063372201e+02,8.794701810545197063e+00,3.424026877256054063e-02,-1.531191590464911836e-02,-9.530808474660782889e-03
3.044997553315581484e+01,1.144699237337656115e+02,-9.961852451970427680e+00,-6.035191129534031584e-03,3.546920718251558163e-02,2.843529758057336196e-02
3.044996402113615730e+01,1.144699807309672224e+02,-4.366835528211627349e+00,-9.967919045782827614e-03,6.526886261797258670e-02,2.929428593003831696e-02
3.045001112958257394e+01,1.144699361793639838e+02,-6.860553861321246671e+00,6.067398642653445973e-02,1.510947594776734793e-02,2.524521121446603178e-02
3.045002330296838267e+01,1.144700703790265806e+02,-7.223359353341730404e+00,-7.262076542391193712e-02,1.006740568183351892e-01,-5.876709115064306099e-02
3.044999211821170348e+01,1.144699527107777755e+02,9.802506887606503128e+00,-1.911580485709281699e-02,7.907087768781190240e-02,-3.647022126119749824e-02
3.044995597241119256e+01,1.144700449509840183e+02,-4.624963259350687750e+00,-3.034138307928804790e-02,6.132002283230961887e-02,5.482936007492559410e-02
3.044997278582659561e+01,1.144699568924727373e+02,-9.731688326994545335e+00,-4.435643954412173129e-02,3.002966090836872715e-02,-3.760192185859723146e-02
3.044998251158710545e+01,1.144700632711216315e+02,-2.509009931480336242e+00,1.667664032732400770e-02,1.872931049993640032e-02,-1.069555028204275185e-02
3.044990923617887901e+01,1.144700045457301201e+02,-4.538439530059884319e+00,-1.601597096368439013e-02,5.148186003114072623e-02,3.974432739703795403e-02
3.044996919299121885e+01,1.144700783503319315e+02,1.566655581711394873e+01,4.188815772490619982e-02,3.776625322636193577e-02,3.608550103603917758e-02
3.045001517873394548e+01,1.144700051343127001e+02,1.004704463342369714e+01,-8.678862718010760258e-02,-7.443444031034320008e-02,-3.064403767532711265e-02
3.045001814403920903e+01,1.144700044133077057e+02,1.349829862520276258e+00,-4.723649232262254472e-02,4.597776607606526324e-03,3.915342241766581188e-02
3.045008491522314387e+01,1.144699450707639414e+02,5.373535468682872462e+00,3.165432930536699746e-02,-7.542577048832808939e-02,3.042035917900452052e-03
3.044995264332352036e+01,1.144699658227967376e+02,-7.950008747503920503e+00,-4.278416906000575420e-02,3.398081540823997410e-02,-8.491367706170860341e-02
3.044991560128926622e+01,1.144699558368777303e+02,1.013801891607607031e+00,-1.890628045054802697e-02,-4.580619881959227535e-02,-4.034110690421618961e-02
3.045004572169229107e+01,1.144700266369700046e+02,-3.198981739398759849e+00,-3.130216538853072133e-02,3.186165402589641316e-02,-7.867551298349190203e-02
3.045002403237362643e+01,1.144699536076601021e+02,-7.709715214325280286e+00,-3.508907549137493809e-02,3.509713170965250879e-03,1.825451483731017205e-02
3.044999889625724876e+01,1.144700358118524832e+02,-7.144975606097245802e+00,1.756258656218517844e-02,-6.174620369074114434e-02,3.638452908377478451e-02
3.045001614101412457e+01,1.144700761194376071e+02,1.459637878598202709e+00,1.717653782809163213e-02,5.042747210363133364e-02,-3.224616002193925884e-02
3.044998278968322580e+01,1.144700194058783325e+02,-5.658367950752651865e+00,1.712437401857804312e-02,4.014332336741743661e-03,-5.835743611120156743e-02
3.044998484204126754e+01,1.144699388740826151e+02,7.912317104706071191e+00,2.401748239381197147e-03,3.430872853379179216e-02,4.134838845243625494e-02
3.044990974599463129e+01,1.144699811998844012e+02,-1.468188765383720096e+01,-8.771659617685331062e-03,-4.378035313657890892e-02,2.970845071579704746e-02
3.045000236785016057e+01,1.144700574459767921e+02,-7.468873621391866280e+00,6.470924771263343589e-02,3.664228123118917074e-02,2.200560898539584767e-02
3.045009179977590463e+01,1.144700774492530542e+02,-1.293377298017246524e+01,-5.049717911951752403e-03,-1.469861015147352814e-03,-1.448489405046705092e-01
3.045004681946493719e+01,1.144698805077171357e+02,-1.812590280731663483e+01,6.780881738390558133e-02,-4.811564185574342817e-02,5.098217044389486167e-04
3.044998798853988120e+01,1.144699617860624699e+02,-5.811873988257128865e+00,-3.375653860898554515e-02,-2.658575528595856496e-02,3.090230750780875377e-02
3.044999859537269415e+01,1.144700449717799842e+02,3.711824479682698796e-01,-1.820787311970447145e-02,-3.443958097363199536e-03,6.944443068129252383e-02
3.045009135203997275e+01,1.144700709796169207e+02,7.036777780568026497e-01,4.232823310091736457e-02,4.569108133625186113e-02,-4.613712515974684875e-02
3.045001678692231195e+01,1.144700510140724248e+02,9.103781137724478612e+00,1.239894025530721526e-02,2.380737422369502004e-02,-3.115547856167949145e-02
3.044995457930769689e+01,1.144700385677715815e+02,-4.777050522471066429e+00,-6.584461420059213761e-03,3.446939838464915112e-03,4.464548947014581465e-02
3.044993682488653519e+01,1.144699337042484046e+02,4.628680546253977290e+00,7.540083706835479238e-02,3.224494274506972766e-03,9.479424619936678564e-02
3.045003616099713284e+01,1.144700156980726007e+02,-1.234164307460376264e+01,5.810005308630494109e-02,-2.473771390949236135e-02,1.414953159519383857e-02
3.044997416706056370e+01,1.144699480995242169e+02,-2.985192738208914953e+00,4.710801144663923773e-02,-8.730271990292736220e-03,3.372192948383163219e-02
3.044999825174933861e+01,1.144700689724634799e+02,1.416408803099118707e-01,3.248670141004405404e-02,5.305276963408776109e-02,1.285755971846784008e-02
3.044997575749736995e+01,1.144700273126386065e+02,-4.259114020074323825e+00,-8.394756521276426631e-02,-4.657645148632990652e-03,-5.602686889886945854e-02
3.044998400948881923e+01,1.144700448331542191e+02,-2.462708516122562585e+00,-3.766789993794007751e-02,6.116811928042383169e-03,-9.242250099647705830e-02
3.044997702043642462e+01,1.144700187053750255e+02,2.174383378960901558e-01,-6.435720736119131258e-02,4.870015349943492000e-02,-2.906061070693902876e-02
3.045001867804634088e+01,1.144700489511014467e+02,2.237521514236185993e+01,-7.820728336399619673e-02,3.669387274941528915e-02,1.434295540767911497e-03
3.044991085049922930e+01,1.144700495743966115e+02,2.082231224659050639e+00,-8.341038244327898463e-03,1.052819367591523170e-01,6.331581506937239770e-03
3.044995098311634862e+01,1.144699993735465995e+02,3.033019656910214579e+00,-2.732169729475512204e-02,6.751652590907585016e-02,6.359631109182879716e-02
3.044997147718865094e+01,1.144699668239457537e+02,-4.723834515610881191e+00,-2.536824417789375341e-02,-5.372248176452706220e-03,-4.035267568895972018e-02
3.044997102388012067e+01,1.144699115687461699e+02,3.258840768535506083e+00,-1.102777231345720976e-02,5.622742526706475674e-02,1.833026521767795736e-02
3.044998568494087721e+01,1.144699604597875862e+02,2.838919421615571537e+00,-5.005293773238569943e-02,-1.912912477642036632e-02,-6.844423555161248396e-02
3.044996483172874235e+01,1.144699639423239432e+02,-5.712143152377260336e+00,-4.356468434304187204e-02,2.401909803778039948e-02,-1.244084154956726952e-02
3.044996628906945091e+01,1.144699800086450381e+02,-2.596673557297984658e+00,-1.602182164812349444e-02,-1.369573191085738176e-02,4.422229927631882163e-02
3.045001067580050247e+01,1.144699398522782587e+02,1.717934478829569045e+01,9.123791272388591389e-02,9.096761585993574928e-02,3.308522020332953228e-02
3.044997503892124868e+01,1.144699555825541069e+02,-4.267835200845332189e+00,-6.833915535111177719e-02,3.715683133884078310e-02,7.529655769724384606e-02
3.044997936918622017e+01,1.144699994028592869e+02,-4.639432906700802661e+00,6.671628348134654718e-02,5.756124022709897814e-02,-4.696523902244220672e-02
3.045003944698089171e+01,1.144700377852454523e+02,2.610811509257859431e+00,-1.714520938359015076e-02,6.627553749532011547e-03,-2.334590985759241177e-02
3.045000504813034325e+01,1.144699841412928834e+02,-7.625187857392155877e+00,-3.093056408270573182e-02,1.150314136532024079e-01,-2.563195384655182069e-02
