accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.967242298667960965e-01,8.875751018231564995e-03,-9.790783839726840299e+00
9.993789581446607118e-01,-1.030588162846974264e-02,-9.787840529465936967e+00
1.002074165031869191e+00,-4.166363812930318732e-03,-9.791736596336125587e+00
9.999734562733907373e-01,6.007626809800188997e-03,-9.793646872896296429e+00
1.006015923713418081e+00,2.792771327767068577e-03,-9.794584112125804154e+00
1.000935848184007604e+00,-5.980525216544211806e-03,-9.794662217620309974e+00
1.004356769965991214e+00,1.475669399435392297e-03,-9.794954310645858087e+00
9.883405492866388364e-01,-1.344119056951506835e-04,-9.793193255644661477e+00
9.938970136234634989e-01,2.253744453302296107e-03,-9.786828163694130112e+00
9.987075246019537778e-01,1.544147929117549662e-03,-9.795570684917732862e+00
9.973051600652871329e-01,1.069699626925769455e-02,-9.796596742805853353e+00
1.001853006429073822e+00,-6.434089681239465487e-03,-9.789158496913223928e+00
9.962091293214153653e-01,-5.845764661104485213e-03,-9.810010154834861495e+00
9.980900158191753357e-01,2.927261319674814735e-04,-9.802170771416740536e+00
1.004294358928518704e+00,3.321652425622183789e-03,-9.780123325957100988e+00
1.001348252907191316e+00,8.897668118022280387e-03,-9.795120334251830485e+00
9.993810109837306666e-01,-4.123861379950268663e-03,-9.788927743899122902e+00
9.972499856328316259e-01,3.879160621565576339e-03,-9.792764755866413040e+00
1.000584574324759668e+00,5.605337555268220459e-03,-9.797077191326312828e+00
1.002798710066100440e+00,-1.136659821501737749e-02,-9.792401864346487628e+00
9.969523386083638528e-01,7.150824180432209173e-03,-9.788812063832324384e+00
1.006222763058546299e+00,2.422255955667998190e-03,-9.802516448350182543e+00
1.002040238518216553e+00,1.643775171160256204e-03,-9.790515538390790695e+00
1.000178699723909492e+00,-2.253775620806875053e-03,-9.799014348761952320e+00
9.943705092806983670e-01,-8.745395224337279214e-03,-9.793975571773675171e+00
9.941429434615696170e-01,-1.175678417576968109e-02,-9.789985581032254913e+00
9.981168020929416240e-01,8.789807956028890343e-04,-9.794710287287347938e+00
1.002606723081486795e+00,-1.564294437434666542e-03,-9.794311945811072562e+00
1.004490252443859033e+00,-4.116239748375701631e-04,-9.792753054258255929e+00
9.968530247851128401e-01,-1.441211548818299368e-03,-9.784910631185507413e+00
9.938392582908818218e-01,8.385520867891191679e-03,-9.796951029725677884e+00
1.001598162691255789e+00,1.282927132222640935e-03,-9.793268242674944446e+00
1.004209015535537652e+00,6.042272388001665093e-03,-9.792212638449003137e+00
1.005352477254254806e+00,-2.253956598303888306e-03,-9.792983739367764784e+00
9.957813687163789007e-01,-1.550375250095303295e-04,-9.799412988965647386e+00
1.000267485794164024e+00,-1.563991991807405120e-03,-9.791333106704330547e+00
1.000662877540666296e+00,-4.663936212968028232e-03,-9.791041837344906185e+00
9.951602423163287137e-01,3.611047535399428392e-03,-9.799550116666480903e+00
1.004163676093909885e+00,4.465538422955528906e-04,-9.797965496559298160e+00
1.002027139947071266e+00,1.058378486286823059e-02,-9.794696075038647365e+00
1.001934652379803836e+00,-1.139272449682862762e-03,-9.803319760839373842e+00
9.941139333768029829e-01,-1.847302695438765054e-03,-9.802432189565307041e+00
9.992777836411350645e-01,-1.210698530496107962e-02,-9.795799855801632816e+00
1.000256430811033548e+00,-4.267028964911175233e-03,-9.802390199651920710e+00
1.002544976198669557e+00,-1.531349311996953004e-03,-9.792463920244152575e+00
1.005944903508728006e+00,-7.358057142419685732e-03,-9.785957958830659109e+00
1.005600325375887394e+00,1.165652801285333752e-02,-9.803991991510462967e+00
9.995911873648083423e-01,-2.116455715726734983e-03,-9.799177218839091097e+00
1.003271827426053697e+00,2.811298039815060372e-03,-9.788946416793205429e+00
9.976306941838000153e-01,2.943152023795634828e-03,-9.794524933874789951e+00
1.003094617593894400e+00,3.381362880807163487e-03,-9.788906379081014464e+00
9.937541845173796240e-01,-6.714649293685554660e-03,-9.789414918942185295e+00
1.004775947743234088e+00,-2.830647527376836149e-03,-9.805058133067719339e+00
9.999834812202373913e-01,8.965037617246374158e-03,-9.792054561987841410e+00
1.003753654873269063e+00,3.410831800702116175e-03,-9.795410397219814769e+00
1.001756542901242719e+00,-7.526129374702965162e-03,-9.804514929706604320e+00
9.981552139032231485e-01,6.927113125996174799e-03,-9.783737790878477725e+00
9.878041922644045236e-01,3.279053148807601313e-03,-9.783414771214463457e+00
9.903859414645507231e-01,-2.446334287766892442e-03,-9.786472339800221576e+00
9.996166783016057211e-01,2.848706646655200202e-03,-9.791504769465232627e+00
9.903078582255184781e-01,-6.014180854930831037e-03,-9.802074505820765893e+00
1.002230719925641722e+00,1.675967136532047165e-03,-9.793075668819893664e+00
9.968970892303969933e-01,1.107283537708295303e-02,-9.797692388864117419e+00
9.938787549199419313e-01,7.090724758091772155e-03,-9.791222688558738341e+00
1.007773229805744020e+00,1.761044679647686025e-03,-9.789445518556417980e+00
9.958836539054563008e-01,1.687088615944254692e-04,-9.789736472772787579e+00
9.930907595311595504e-01,5.042038592715765780e-03,-9.792208378619649878e+00
1.005122649584596184e+00,-2.742894623993345771e-03,-9.793938607959187692e+00
9.995659969232729702e-01,1.520020668308572510e-03,-9.788918209155783146e+00
9.967507675481436236e-01,5.215979304365792046e-03,-9.793426464282292798e+00
1.002962822131245213e+00,-3.560433462039650789e-04,-9.794632235297081380e+00
9.976655759865663553e-01,-3.400977972352416156e-04,-9.794841478475159846e+00
1.001659023002361870e+00,-1.921616770939774382e-03,-9.794419573594153050e+00
9.999406423217442885e-01,-4.668384881358338991e-03,-9.787713584218630913e+00
1.001585044789959245e+00,-2.437147599940081306e-03,-9.784326453904537146e+00
1.003070796738825265e+00,-4.427694922827328365e-04,-9.794582040282250546e+00
1.015067569732000408e+00,2.577188666610300168e-03,-9.798960097023700300e+00
9.953441763580980206e-01,-4.714611012547835663e-03,-9.781880194971693143e+00
1.002527862364116062e+00,2.532257630625992829e-03,-9.802376104896943332e+00
1.000474514321395336e+00,-2.063788889689689102e-03,-9.795086652864320342e+00
9.998168239671768598e-01,-2.426387885400225694e-03,-9.803100411357917210e+00
9.994912433553321263e-01,-2.469521102144285780e-03,-9.789691180975022888e+00
1.000009067241513394e+00,4.233465876727498384e-03,-9.795849005466800818e+00
1.011197465404517493e+00,5.942540590235695017e-03,-9.790262447187219053e+00
9.994348359548816951e-01,1.594551768916997172e-03,-9.795597673570496156e+00
1.004618679682548921e+00,4.315086141555291022e-03,-9.804403996557313761e+00
9.982416769289431668e-01,2.739314226951265578e-03,-9.794142113592615217e+00
9.920374383992657252e-01,-6.320174631638903091e-03,-9.792972314856605465e+00
9.992488294327643850e-01,-5.906137406891676274e-03,-9.799245790610578766e+00
1.002161916734966240e+00,-2.209397663718586698e-03,-9.788485681733142485e+00
1.002360352881704442e+00,-3.720910865737691621e-03,-9.799830225192273758e+00
9.973887315408349608e-01,1.742451916892956854e-03,-9.795728234789253364e+00
9.990702931085370109e-01,5.539326991122323768e-03,-9.795735593319779611e+00
1.002223236384726102e+00,7.086715138795406099e-04,-9.794569989990677072e+00
1.000511408207862774e+00,3.502329640378722478e-03,-9.794709844605932858e+00
1.007619598495524516e+00,-4.086455134413417151e-03,-9.803180851509594618e+00
9.959859127487746822e-01,-8.520076929687209286e-04,-9.790201995848292427e+00
9.853901309829052879e-01,5.323039823933660777e-03,-9.792630791143505320e+00
9.883233349075666307e-01,-1.401587968946115979e-03,-9.792445335850722188e+00
1.011101885861482419e+00,-4.387883945124360259e-03,-9.794392047597492379e+00
1.006617307504415137e+00,2.742539619217544862e-03,-9.801334453154176174e+00
9.977111999579029167e-01,1.500503584759071496e-03,-9.788899782910810643e+00
1.004589057200604651e+00,-6.127661502385965686e-03,-9.797063410984870657e+00
9.965472241011137378e-01,-1.580194412560821703e-03,-9.796777589779328110e+00
9.995117609339168041e-01,-9.671592874122336703e-03,-9.793080301693189327e+00
1.000887788069397377e+00,8.294855412801968022e-04,-9.790823496176448870e+00
9.961230352481511563e-01,-5.845377447431385686e-04,-9.797381973525892462e+00
1.009178871069193351e+00,5.677217360722825769e-03,-9.794298687010011051e+00
1.006253452913563384e+00,-4.861523907055123259e-03,-9.789558513563653364e+00
9.967381132522874498e-01,3.954674276714167241e-03,-9.789127628759423771e+00
1.002076984453966535e+00,-6.052289386442222599e-03,-9.809095443474779685e+00
1.005796151921740211e+00,-9.722892576295212195e-04,-9.789487731020784622e+00
1.001421085129169164e+00,4.920484745603852239e-03,-9.786911126658846882e+00
1.001753555165844967e+00,2.403617791468214138e-03,-9.790722226650665050e+00
9.957278943320144737e-01,2.910867482128257598e-03,-9.794606918602729806e+00
1.007370226495577281e+00,-3.378578614979260795e-03,-9.792931667050796207e+00
9.957001556436751999e-01,1.452848735953654949e-02,-9.799734308828544016e+00
9.980205814187470548e-01,1.973003649166141064e-03,-9.792711922451140083e+00
1.006170988648033227e+00,6.593707101509750125e-03,-9.786418663608053237e+00
1.011555724715751170e+00,2.027834125695736865e-03,-9.797084069960677155e+00
1.001053127760314965e+00,5.117555762322447549e-03,-9.789707212586328922e+00
1.014273542822635488e+00,6.194315338136031045e-03,-9.791381553626566259e+00
1.006748008227629887e+00,3.797495549121683578e-03,-9.791853378746154135e+00
1.002060597590002766e+00,9.500790186945274208e-04,-9.786664908066743607e+00
9.954429532061511710e-01,4.918525958298967070e-03,-9.790327972282700131e+00
1.003186034630208612e+00,-4.581656401941743267e-04,-9.791171175856783648e+00
9.955468898099645303e-01,3.271480597496787077e-03,-9.792170653165490180e+00
1.004393860865900878e+00,3.541948953747944828e-03,-9.789200671219131067e+00
1.002437949576849396e+00,5.785906944187492462e-03,-9.790792495138454399e+00
9.921160951299431430e-01,-1.002023925930322539e-03,-9.785725129410538514e+00
9.921379948696827933e-01,-4.662393518026204317e-03,-9.794805757802116375e+00
1.002134763487333657e+00,-5.214219682219285376e-03,-9.788627175356197085e+00
1.000297092751530670e+00,-1.658338633430562863e-03,-9.793914550518014295e+00
1.002014026635775323e+00,-4.725026105777269114e-03,-9.793342767744587007e+00
9.974246786451609337e-01,-5.102499967620895659e-03,-9.792557004775069629e+00
9.981566989571910575e-01,-9.081379221131041096e-03,-9.791045321753605535e+00
1.003675973672317978e+00,-7.173898003267039150e-03,-9.790204802483644997e+00
9.998178354345541585e-01,-7.841817945352600946e-03,-9.789344051407987024e+00
1.000956624611369916e+00,5.653916659506363733e-03,-9.788025809037428360e+00
9.974107654706063641e-01,-4.529012890195345184e-03,-9.795198289056592955e+00
1.003761462719338082e+00,-3.971545266816609542e-03,-9.795383595427271217e+00
9.997917473847132142e-01,5.248784099668434358e-03,-9.792868729352029789e+00
1.004797912878742983e+00,3.198683263180954368e-03,-9.788855403566818936e+00
9.971561779690212290e-01,-1.452348790657674159e-04,-9.791233682237603375e+00
1.001729615893287573e+00,-2.889449269214510157e-03,-9.796978639888211049e+00
1.003078298563363724e+00,-3.691736375550091608e-03,-9.796075690185471530e+00
1.002396030324844256e+00,8.074426026355044014e-03,-9.793273257671197385e+00
9.922205750814303560e-01,-1.797971100235670663e-03,-9.792004190806828490e+00
9.974490156520696704e-01,5.921410927559438327e-03,-9.795470650593230744e+00
1.000751298727185157e+00,-4.286970368438583652e-03,-9.788395156276777698e+00
1.001214394327247570e+00,-4.832198023187913617e-03,-9.788816613860307214e+00
9.926879470564732300e-01,-4.886985465610451176e-03,-9.792918783019818108e+00
9.936974621698693166e-01,9.628734782421866784e-03,-9.788293927907174563e+00
1.000070364754543917e+00,-6.662080078508751495e-03,-9.783494294334944996e+00
9.957429085358279197e-01,1.527070955320196160e-03,-9.796762710415690023e+00
9.976582480197913050e-01,2.420577703925617160e-03,-9.795361812270922286e+00
1.003176514871333636e+00,2.816181994610577992e-03,-9.796116057265500388e+00
1.001175966083385660e+00,1.688645865667115584e-06,-9.794842838745262625e+00
9.912106562774658514e-01,-3.027378950740500056e-03,-9.791575312242287055e+00
9.996584262052756742e-01,7.173091184466547868e-04,-9.796719328750846500e+00
9.947861805186481998e-01,6.170872773389336069e-04,-9.796764074600380567e+00
1.008547901330586027e+00,-2.846814135299232350e-03,-9.794110860006691510e+00
9.973997091923373359e-01,-1.760498061172013949e-03,-9.795911432906279970e+00
9.958533011792992662e-01,-1.755915330816222543e-04,-9.790281852573471610e+00
9.996523626436834009e-01,4.840793677832725198e-03,-9.794937265672658100e+00
1.002171805925615278e+00,-1.022815505488404789e-02,-9.801737628744165320e+00
1.006792881517826199e+00,5.233433036969523805e-03,-9.788687929735850446e+00
9.954288973807712271e-01,-7.402714277716098724e-03,-9.789230527274055405e+00
1.004709792017181469e+00,-1.788804889958216585e-02,-9.801907940103959049e+00
9.982581312379313898e-01,-1.959806170159558453e-03,-9.800501067586941062e+00
9.939080950104539625e-01,6.422801162550497919e-03,-9.794688776174973910e+00
1.003238498948228807e+00,4.742502862328861965e-03,-9.805275708619266339e+00
9.875669412159061578e-01,1.801061778862451598e-03,-9.799130516372986932e+00
1.002438740591885757e+00,6.408173981278874644e-03,-9.794876062527290372e+00
1.001557912370207637e+00,3.195029235797658580e-03,-9.785290220978527742e+00
9.946755776717935982e-01,-6.742896768953264737e-03,-9.793655457917587626e+00
1.002225889966835481e+00,3.888424162197585358e-03,-9.797579047999601443e+00
1.002960368497896493e+00,8.863394495988216994e-04,-9.788682942073570814e+00
1.005328967678588592e+00,-6.322059487033102748e-03,-9.801054752711745977e+00
9.963310777557287112e-01,4.461259902993290789e-03,-9.797105291024330143e+00
1.006191814965970766e+00,-1.503092255806350367e-04,-9.797598386575847584e+00
1.004385022512027437e+00,2.138510410747789230e-03,-9.785612979873897999e+00
1.001067094355546860e+00,-4.584948124147765133e-03,-9.791186501112024487e+00
9.935268046599039504e-01,-7.731212690155274403e-03,-9.789325827387644452e+00
9.955878983819587136e-01,-8.247332042815086126e-03,-9.797287789611319297e+00
9.905130380182436411e-01,-9.502293413021068932e-03,-9.792403125155988874e+00
1.001876738624974950e+00,7.321244969274821402e-04,-9.798423085432370172e+00
1.000538674773295833e+00,2.367848351975889495e-03,-9.789929093903179336e+00
1.006943396133532120e+00,-6.654904856292385637e-03,-9.790769376405162205e+00
9.844904828039547917e-01,-3.695268339452624680e-04,-9.783981138834905167e+00
9.928868619768027592e-01,6.755435056098419051e-03,-9.791261950311877627e+00
9.947338719116723960e-01,-1.803574488457802046e-03,-9.797082773202319572e+00
9.952186943553880116e-01,-5.267706418329955349e-03,-9.792628167833571595e+00
9.968892103330816434e-01,-1.091827287530601487e-02,-9.805099952606488145e+00
1.004397497984743648e+00,-8.609601913233070475e-03,-9.793096837771843255e+00
1.009578347422388056e+00,-3.704665601849268988e-03,-9.800331518694138211e+00
9.946087940511676440e-01,-1.889252245423827213e-03,-9.796654367763503402e+00
9.977126517391670113e-01,-4.814477218301624014e-04,-9.798005374486679742e+00
1.005472034723764674e+00,-4.426798503773816951e-03,-9.792218273904461867e+00
1.006979028289599398e+00,1.664579320409967887e-03,-9.796494793843521620e+00
9.988047179146771759e-01,1.032837510099263514e-02,-9.789091868508130290e+00
9.996762588697536422e-01,-7.544109441668528371e-03,-9.784981841904400568e+00
9.965765143897419298e-01,1.885769039075013871e-03,-9.791243179519714346e+00
9.866818173036034922e-01,4.011818781150278471e-03,-9.795439835936139872e+00
9.977120254356310891e-01,3.098272985477750624e-03,-9.794506798122750268e+00
9.995950935245953017e-01,-5.613694436944993878e-03,-9.793420559191861940e+00
9.963827992355809293e-01,-5.879888268329188511e-03,-9.798558105105390936e+00
1.001052065179341310e+00,2.203531748177909276e-03,-9.796077669167587487e+00
1.005616772132261527e+00,2.825884904952575844e-03,-9.795520217541289654e+00
9.988449251007591734e-01,-1.825984248798196569e-03,-9.789984706956124327e+00
9.920988128890415592e-01,4.306933489598972244e-03,-9.786317243649845565e+00
9.991195915046854337e-01,-1.869003225973560442e-04,-9.795494350079021473e+00
9.958862452088569350e-01,-6.142295636346675747e-03,-9.795674639880392220e+00
1.010194263078710852e+00,2.818060369386626157e-03,-9.798124716692566238e+00
9.985050175408282103e-01,-7.109290426212122333e-04,-9.790689987110667403e+00
9.977162536040442564e-01,2.960963631418407193e-03,-9.798646233236862457e+00
1.002002508547175763e+00,-5.306354682914291845e-04,-9.804825722227361595e+00
1.009039388808055548e+00,6.098728864338228035e-03,-9.802731060238892624e+00
1.014205113463400032e+00,-5.815430711560157706e-04,-9.790631254931914995e+00
1.004160196536276972e+00,-1.000843596011965174e-02,-9.781536939645983253e+00
1.001807400120240388e+00,-4.987866570968185580e-03,-9.793035727513814237e+00
9.949418616771612545e-01,-1.262636873791761147e-04,-9.795696269804393452e+00
1.000599276832658591e+00,5.697663941022806933e-03,-9.789506053323986379e+00
9.909835060895421099e-01,-4.418660939439958586e-03,-9.786007152790537233e+00
9.987171961739191861e-01,-3.234609527787848850e-03,-9.799699355912290244e+00
1.000470768730363114e+00,-4.484269963144949141e-04,-9.784984356722494780e+00
9.983371291122442592e-01,1.224561119297502658e-02,-9.790718402161139977e+00
1.002613268718381967e+00,-2.305893888172585223e-03,-9.788305664240120052e+00
9.917246964655602737e-01,3.732038066422858989e-03,-9.797948530412851298e+00
9.938854483450300092e-01,-8.453616630274893642e-03,-9.796158121367543714e+00
9.958927250972059442e-01,-3.662831636439288063e-03,-9.793043219173876324e+00
1.000972933231018436e+00,-3.244026563108758955e-03,-9.802214515440073939e+00
9.995003230861905230e-01,6.080044127451876904e-03,-9.783061084632930005e+00
1.003581830636623096e+00,2.942922307791669915e-03,-9.796719004933505559e+00
1.003907531400020758e+00,-1.007233807719241274e-03,-9.792804017710814435e+00
9.990155872242050261e-01,-1.660969814988387094e-04,-9.787666165174101707e+00
9.969100887080902806e-01,-2.787715192520927223e-03,-9.799981785405863732e+00
1.001972495522252427e+00,2.348518118643175322e-05,-9.791904595855163151e+00
9.932744278300964513e-01,7.140140125692950087e-04,-9.788178321235895041e+00
1.004064464285709501e+00,1.166938902673565629e-03,-9.788786059350616853e+00
9.953167880717228577e-01,-4.755706079056445587e-03,-9.802888173057356269e+00
9.953269793113032060e-01,7.158605553743892930e-04,-9.797435880421367926e+00
9.979234599633677316e-01,-8.205506838153855780e-04,-9.788081648071884189e+00
1.003014613929171572e+00,4.680242786453708836e-03,-9.791824452516960875e+00
9.985033023960214749e-01,-4.102673866331042751e-03,-9.794778630847151391e+00
1.007342051580524922e+00,5.743971154783363703e-03,-9.796429108109261819e+00
9.976821536139941493e-01,7.608923005823007950e-04,-9.794294988603223118e+00
9.963138561087009348e-01,1.565174239881506491e-03,-9.793618865947733454e+00
9.989180024575631256e-01,3.385249238352001228e-03,-9.786179955390496232e+00
9.963702166490990830e-01,9.962021961304476717e-03,-9.785433377951180844e+00
9.988684638357356871e-01,-1.557051989896440260e-03,-9.793237329396420776e+00
9.984817532352100455e-01,-8.546007253615518773e-03,-9.793732749067563859e+00
9.911831210349941745e-01,-1.349304807267109451e-03,-9.787845023918075427e+00
9.984756845720909046e-01,7.109104842502049666e-04,-9.777652169064447563e+00
1.000436567300611035e+00,1.775062950478168442e-04,-9.780801257892770550e+00
1.009373342625892178e+00,3.888671761855493850e-03,-9.784599701991341547e+00
1.008332868210884081e+00,3.244867863715696858e-03,-9.793243486171009593e+00
1.001528977980899793e+00,-1.132618777007445097e-03,-9.801214864802110682e+00
9.922738404013671243e-01,4.158196447704379933e-03,-9.799914949497487981e+00
9.996433277206246970e-01,4.987121791097381789e-03,-9.789214567014964175e+00
9.965455444489241810e-01,3.038749948814450062e-03,-9.786843196890757213e+00
1.005463797069547693e+00,-3.050348671495408358e-03,-9.798760339971444466e+00
9.935231247654183750e-01,3.789689859816902737e-03,-9.786356447959542848e+00
1.002216950739252432e+00,5.254427027909096791e-03,-9.786317806251421558e+00
1.006221386674787999e+00,1.946866235991052225e-03,-9.788336668558011766e+00
9.904298017355845918e-01,-4.280358173074245640e-03,-9.795155741807493044e+00
1.003528870811382312e+00,4.835421630478725988e-03,-9.792398229536495080e+00
1.000384171490321439e+00,-5.501090670117220541e-03,-9.792470708952189185e+00
1.006083477702989448e+00,-9.489326546063390653e-04,-9.795819227630310877e+00
9.996457692885822865e-01,-3.279308108420712822e-03,-9.794509316735982907e+00
9.909489587537886335e-01,5.055668102049551242e-03,-9.796533483153988087e+00
9.928547602200451516e-01,-8.606810761931081924e-03,-9.796749637629440954e+00
1.005349253830043921e+00,-8.977149612380386223e-03,-9.801366618990433821e+00
9.996884516624775507e-01,-4.603335861324480555e-03,-9.806599008653225980e+00
1.008774714318495747e+00,-5.888722586200789179e-03,-9.796322407418989187e+00
1.003667060702652325e+00,-2.142319869963015423e-03,-9.794626032924897530e+00
1.004350041088990508e+00,-1.835730606735797390e-04,-9.795928108720012517e+00
1.000092999850712205e+00,-4.393951405409345957e-03,-9.793246666477708473e+00
9.942916315799578131e-01,-1.963263302552243923e-03,-9.793054528985726037e+00
9.986089464594832821e-01,-5.858684901740066585e-04,-9.797600526315511260e+00
1.010249109945814405e+00,-5.976608565559995111e-03,-9.795255706177757205e+00
9.978273759656490771e-01,4.559373249946530732e-03,-9.792627155800280647e+00
9.981514965364967074e-01,1.498953486830334209e-03,-9.793240066978317060e+00
9.922645720417918591e-01,-5.197923393578857132e-03,-9.800245110227393752e+00
9.960668967579588973e-01,2.326363847784207548e-03,-9.792314697553806013e+00
9.982531123052342803e-01,-4.742687722470087866e-03,-9.793116428423669362e+00
9.911185717164341380e-01,-2.104322776414150904e-03,-9.789145663273131959e+00
9.974918353807085136e-01,-7.992281062093136140e-04,-9.787403569069617504e+00
1.005076421210007842e+00,1.365464274542077484e-03,-9.799288744466274181e+00
1.004829229731619700e+00,-2.868219278519273593e-03,-9.798462548840683795e+00
9.981615901929605794e-01,2.343252143011062723e-03,-9.787860797945787894e+00
9.931640296759562947e-01,-1.581180506649163334e-02,-9.792064869848761788e+00
9.945474825947241415e-01,-3.078853265225172438e-03,-9.799220387539431698e+00
1.007797431269162214e+00,-6.278416162127480049e-03,-9.801679709245773253e+00
1.000154883034829023e+00,1.585722797538967940e-03,-9.790164904847237892e+00
9.940047516821285400e-01,-3.353920699309048421e-03,-9.791381025129689775e+00
1.004595865449467551e+00,-4.798894966987914167e-04,-9.784805678585300370e+00
9.957511170681490054e-01,-4.826493395032199069e-03,-9.791979558400315753e+00
9.973294884577927899e-01,-4.528898233037684587e-03,-9.792423286625446366e+00
9.988131589076530981e-01,2.597464672337399579e-03,-9.784359886173159992e+00
1.005884694935792689e+00,1.145085729522893597e-03,-9.800200992567562608e+00
1.003781649210511828e+00,-3.807056239531179248e-03,-9.795219599291431933e+00
