ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.479812305892960322e-03,-9.793566536239131537e+00
0.000000000000000000e+00,-1.479812385038174142e-03,-9.793566537663867422e+00
0.000000000000000000e+00,-1.479812464183386227e-03,-9.793566539088605083e+00
0.000000000000000000e+00,-1.479812543328597012e-03,-9.793566540513339191e+00
0.000000000000000000e+00,-1.479812622473806495e-03,-9.793566541938078629e+00
0.000000000000000000e+00,-1.479812701619014461e-03,-9.793566543362814514e+00
0.000000000000000000e+00,-1.479812780764220691e-03,-9.793566544787552175e+00
0.000000000000000000e+00,-1.479812859909425621e-03,-9.793566546212286283e+00
0.000000000000000000e+00,-1.479812939054629250e-03,-9.793566547637025721e+00
0.000000000000000000e+00,-1.479813018199831144e-03,-9.793566549061761606e+00
0.000000000000000000e+00,-1.479813097345031737e-03,-9.793566550486499267e+00
0.000000000000000000e+00,-1.479813176490230378e-03,-9.793566551911236928e+00
0.000000000000000000e+00,-1.479813255635428152e-03,-9.793566553335972813e+00
0.000000000000000000e+00,-1.479813334780623975e-03,-9.793566554760710474e+00
0.000000000000000000e+00,-1.479813413925818713e-03,-9.793566556185446359e+00
0.000000000000000000e+00,-1.479813493071011716e-03,-9.793566557610184020e+00
0.000000000000000000e+00,-1.479813572216202985e-03,-9.793566559034923458e+00
0.000000000000000000e+00,-1.479813651361393170e-03,-9.793566560459657566e+00
0.000000000000000000e+00,-1.479813730506581836e-03,-9.793566561884397004e+00
0.000000000000000000e+00,-1.479813809651768768e-03,-9.793566563309136441e+00
0.000000000000000000e+00,-1.479813888796954399e-03,-9.793566564733872326e+00
0.000000000000000000e+00,-1.479813967942138729e-03,-9.793566566158609987e+00
0.000000000000000000e+00,-1.479814047087320891e-03,-9.793566567583349425e+00
0.000000000000000000e+00,-1.479814126232501968e-03,-9.793566569008085310e+00
0.000000000000000000e+00,-1.479814205377681744e-03,-9.793566570432821194e+00
0.000000000000000000e+00,-1.479814284522859786e-03,-9.793566571857560632e+00
0.000000000000000000e+00,-1.479814363668036960e-03,-9.793566573282296517e+00
0.000000000000000000e+00,-1.479814442813211966e-03,-9.793566574707035954e+00
0.000000000000000000e+00,-1.479814521958385237e-03,-9.793566576131775392e+00
0.000000000000000000e+00,-1.479814601103557640e-03,-9.793566577556511277e+00
0.000000000000000000e+00,-1.479814680248728309e-03,-9.793566578981248938e+00
0.000000000000000000e+00,-1.479814759393897460e-03,-9.793566580405986599e+00
0.000000000000000000e+00,-1.479814838539065093e-03,-9.793566581830726037e+00
0.000000000000000000e+00,-1.479814917684231425e-03,-9.793566583255463698e+00
0.000000000000000000e+00,-1.479814996829396023e-03,-9.793566584680203135e+00
0.000000000000000000e+00,-1.479815075974559319e-03,-9.793566586104940797e+00
0.000000000000000000e+00,-1.479815155119721315e-03,-9.793566587529680234e+00
0.000000000000000000e+00,-1.479815234264881575e-03,-9.793566588954419672e+00
0.000000000000000000e+00,-1.479815313410040101e-03,-9.793566590379155556e+00
0.000000000000000000e+00,-1.479815392555197543e-03,-9.793566591803893218e+00
0.000000000000000000e+00,-1.479815471700353467e-03,-9.793566593228630879e+00
0.000000000000000000e+00,-1.479815550845507222e-03,-9.793566594653372093e+00
0.000000000000000000e+00,-1.479815629990660110e-03,-9.793566596078109754e+00
0.000000000000000000e+00,-1.479815709135811480e-03,-9.793566597502849191e+00
0.000000000000000000e+00,-1.479815788280961766e-03,-9.793566598927586853e+00
0.000000000000000000e+00,-1.479815867426109884e-03,-9.793566600352328066e+00
0.000000000000000000e+00,-1.479815946571256483e-03,-9.793566601777063951e+00
0.000000000000000000e+00,-1.479816025716401999e-03,-9.793566603201803389e+00
0.000000000000000000e+00,-1.479816104861545996e-03,-9.793566604626542826e+00
0.000000000000000000e+00,-1.479816184006688042e-03,-9.793566606051284040e+00
0.000000000000000000e+00,-1.479816263151829004e-03,-9.793566607476023478e+00
0.000000000000000000e+00,-1.479816342296968882e-03,-9.793566608900759363e+00
0.000000000000000000e+00,-1.479816421442106591e-03,-9.793566610325500577e+00
0.000000000000000000e+00,-1.479816500587242782e-03,-9.793566611750240014e+00
0.000000000000000000e+00,-1.479816579732377889e-03,-9.793566613174977675e+00
0.000000000000000000e+00,-1.479816658877511262e-03,-9.793566614599715336e+00
0.000000000000000000e+00,-1.479816738022643550e-03,-9.793566616024454774e+00
0.000000000000000000e+00,-1.479816817167773670e-03,-9.793566617449194212e+00
0.000000000000000000e+00,-1.479816896312902922e-03,-9.793566618873933649e+00
0.000000000000000000e+00,-1.479816975458030006e-03,-9.793566620298673087e+00
0.000000000000000000e+00,-1.479817054603156223e-03,-9.793566621723414301e+00
0.000000000000000000e+00,-1.479817133748280921e-03,-9.793566623148153738e+00
0.000000000000000000e+00,-1.479817212893403885e-03,-9.793566624572891399e+00
0.000000000000000000e+00,-1.479817292038525332e-03,-9.793566625997630837e+00
0.000000000000000000e+00,-1.479817371183645477e-03,-9.793566627422372051e+00
0.000000000000000000e+00,-1.479817450328764321e-03,-9.793566628847111488e+00
0.000000000000000000e+00,-1.479817529473880997e-03,-9.793566630271850926e+00
0.000000000000000000e+00,-1.479817608618996805e-03,-9.793566631696592140e+00
0.000000000000000000e+00,-1.479817687764110662e-03,-9.793566633121331577e+00
0.000000000000000000e+00,-1.479817766909223434e-03,-9.793566634546071015e+00
0.000000000000000000e+00,-1.479817846054334689e-03,-9.793566635970812229e+00
0.000000000000000000e+00,-1.479817925199444426e-03,-9.793566637395553443e+00
0.000000000000000000e+00,-1.479818004344552211e-03,-9.793566638820292880e+00
0.000000000000000000e+00,-1.479818083489659129e-03,-9.793566640245030541e+00
0.000000000000000000e+00,-1.479818162634764095e-03,-9.793566641669771755e+00
0.000000000000000000e+00,-1.479818241779867543e-03,-9.793566643094512969e+00
0.000000000000000000e+00,-1.479818320924970124e-03,-9.793566644519252407e+00
0.000000000000000000e+00,-1.479818400070070537e-03,-9.793566645943993620e+00
