accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.377010816741303642e-03,-6.567122477533274098e-03,-9.793581634869328312e+00
2.511956590954580494e-03,-6.411350611055006629e-03,-9.798076659280601675e+00
-6.589093980326569781e-03,6.876903227770056687e-04,-9.797187065911838744e+00
-2.027790913332349221e-03,9.264651509311017455e-03,-9.796288250329348912e+00
-4.264965332386541803e-03,-3.383957179624804117e-03,-9.795210231889644348e+00
-1.039080684837374912e-03,-3.687284102347333174e-03,-9.789896892116869864e+00
3.061844405130110212e-03,-4.815205502258902790e-04,-9.786046581331810046e+00
-3.640258498806541159e-03,-4.624673907996407381e-03,-9.796511073304470685e+00
7.653947368536832482e-03,-4.824215156008745606e-03,-9.790410175970235329e+00
4.987593372668660055e-03,6.865576605637784685e-03,-9.794244972625385515e+00
-6.162354772720445018e-03,7.326542221712595455e-03,-9.801567756079963445e+00
3.540958740992114322e-03,1.047210455394978132e-02,-9.799837412909022660e+00
-4.537748039607250941e-03,-1.851863597790977777e-03,-9.788703087561975380e+00
-5.256854777145517250e-03,-2.602147764123631957e-03,-9.797294502867897492e+00
1.917883892103359501e-03,1.073645033008012797e-02,-9.794656569086960474e+00
5.852709860321929358e-03,1.254037200852310859e-03,-9.799886251385904856e+00
-5.051328155779755309e-03,-1.047776472567611521e-02,-9.793055721452462947e+00
2.188415334064535128e-03,-3.433134668503643513e-03,-9.784383580002158354e+00
-2.168179728967491084e-03,-2.147160823406864781e-03,-9.788698355415379027e+00
2.638037339188292665e-03,-5.434291397488554172e-03,-9.801661233478208501e+00
-4.095450746508174332e-03,1.229319906861861197e-03,-9.790804360944738605e+00
-2.082319895463966876e-03,-1.172971726537702262e-03,-9.797021408900933537e+00
-1.552454662366819366e-03,7.556373584217169342e-03,-9.797274566926507333e+00
-1.185886810956436697e-03,6.529480762219052464e-03,-9.783383739565882919e+00
-5.835091324912724912e-03,2.154529094101703506e-03,-9.792239910653060875e+00
3.566941094724462337e-03,3.205897272755998430e-03,-9.797560695399772257e+00
