gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.046228605816484603e+01,1.144700087528113386e+02,-6.326593200185419263e+00,2.009623108688130344e+01,8.766181631797216600e-02,6.513377404943133941e-02
3.046249404691609186e+01,1.144699516258350656e+02,1.309164193179909841e+00,1.994472830209744174e+01,-1.404601842714233717e-01,-1.867027279340303936e-02
3.046258107772971258e+01,1.144700351288362015e+02,-6.930431012678827329e+00,1.998179896974527736e+01,-4.734817747444534757e-04,3.521869093967947700e-02
3.046281574991040131e+01,1.144700140065833835e+02,3.767169764209231442e+00,2.009514921837100232e+01,-6.775672728938696154e-02,-4.650650461841776551e-02
3.046299248125362880e+01,1.144699540898181453e+02,-5.477646255100601103e+00,2.001013778819013567e+01,-8.793292084237654127e-02,3.200584549424077135e-02
3.046323669942741930e+01,1.144698937804969319e+02,1.337291063011962544e+00,2.006334796087959660e+01,-9.285031444599946282e-03,-3.810250525640852814e-02
3.046336363943535019e+01,1.144701504192308903e+02,7.126022291079621596e+00,2.000382311903172550e+01,6.018127493338815831e-03,2.525465858127851765e-02
3.046352272399170147e+01,1.144698907614401691e+02,7.700172162827555233e+00,2.003639328079231774e+01,-3.012246340194443470e-02,-4.970444251717801021e-02
3.046368569911220803e+01,1.144699479712229362e+02,7.967200552392696977e-01,2.002851842381452485e+01,-5.143776304044004460e-02,-4.092445471424890208e-02
3.046393522799009190e+01,1.144700430037687653e+02,-1.142206503971769482e+00,1.998701713126702373e+01,9.397583468748793578e-02,-6.294855840597828045e-02
3.046414388948797480e+01,1.144700907681996114e+02,-1.485509728842174226e+01,1.993369172634555042e+01,-2.060614809552908586e-02,-2.442969595830485341e-03
3.046427507960006764e+01,1.144700575691839646e+02,-2.355531312568677205e+00,1.997332354010791278e+01,3.787047360069933921e-02,-1.139834442435741918e-01
3.046441309499160610e+01,1.144700234925108759e+02,-1.768626174391028233e-02,1.999649434240154733e+01,-5.860660080312841969e-02,-1.915284436107946020e-02
3.046462179496132450e+01,1.144699930373976571e+02,1.747729596813270447e+00,1.993152133218607958e+01,1.047761330265514212e-01,-7.878282362532641747e-02
3.046482220928370666e+01,1.144699706747098134e+02,6.645885636236235960e+00,1.997681463014043146e+01,4.512844990959110486e-02,9.410293087243240540e-03
3.046497882296219117e+01,1.144700231833142823e+02,1.921122814173740423e+00,2.003193692499026213e+01,-1.467121155273580849e-02,-3.602114297168092921e-02
3.046514319489861577e+01,1.144700203853560083e+02,1.011139380628165219e+00,1.998194015538580715e+01,-6.122482773767250197e-03,-2.800105239006808397e-02
3.046539066772177762e+01,1.144700675241423795e+02,3.745229343293524416e+00,1.996329539141689935e+01,1.336962137935821249e-01,1.445253204364792526e-03
3.046543241972737803e+01,1.144698964144724442e+02,2.880816140774224987e+00,2.001818946318650205e+01,-5.879135455039459848e-03,-1.512708532629116680e-04
3.046567121553934143e+01,1.144699131915669454e+02,-3.940331929780152898e+00,2.001606790216587228e+01,-2.814969966950038593e-02,5.834373187605207400e-02
3.046588510016232831e+01,1.144699526805604535e+02,-3.794072808104491656e+00,1.992652532117155317e+01,-1.936788302469427681e-02,3.677819779647288623e-02
3.046611118279291475e+01,1.144700425149000864e+02,2.335326103001431619e+00,1.994998421179564474e+01,1.506319764622189583e-02,-3.525296454512640010e-02
3.046620428591092278e+01,1.144699913038407999e+02,1.041430826093557904e+01,2.001258358684429695e+01,1.965443454494695749e-02,3.941678985314021888e-02
3.046642528226966462e+01,1.144698499637257072e+02,-3.083913594175315076e+00,2.005333891144660186e+01,-3.822001823990784503e-02,7.448173336465739591e-02
3.046655132740307437e+01,1.144700338262303490e+02,2.351740398813860988e+00,2.000583249502166439e+01,4.013975012364296574e-02,-7.581276367943071137e-02
3.046680502461180140e+01,1.144698924740331734e+02,-5.514803036486327414e+00,1.997934418602722673e+01,5.916140029593851962e-02,-4.286368922979934964e-02
3.046692473780706578e+01,1.144699429542772862e+02,-7.797397069072922182e-01,2.003076786377239316e+01,1.990828090229814634e-02,-5.595665850432838401e-02
3.046710347918643436e+01,1.144699658219672358e+02,-1.172026065120521920e+01,2.000496510763582947e+01,-4.429788360160698962e-02,-7.093697267871083845e-02
3.046744094360661848e+01,1.144699949445218152e+02,5.070419884263888122e+00,1.998957674935060425e+01,9.503634858618445480e-02,-5.022524800231288611e-02
3.046746632573129787e+01,1.144700427901784678e+02,-2.059240358618788846e+00,1.997453862533281921e+01,1.166763414350542073e-02,-1.882593725906094723e-02
3.046764866051857013e+01,1.144699103863277685e+02,-1.372357764584388518e+00,1.998618299214883720e+01,3.407452542758977743e-02,3.303383905103151469e-02
3.046782645530005240e+01,1.144700053371036859e+02,2.270403353493428256e+00,1.996842332425861954e+01,-7.065763503913941035e-02,2.605780652448071166e-02
3.046803669205230136e+01,1.144699706422731396e+02,7.401577627348350674e+00,2.005721837876433256e+01,-1.033496862230729070e-02,-5.182779307971911026e-02
3.046826289756812045e+01,1.144698595669784709e+02,-2.305381110430218428e+01,1.990482790758323617e+01,-5.696516369916677924e-02,7.168025721717660725e-02
3.046841543399641239e+01,1.144699622076612542e+02,-1.697226191004956863e-01,2.003666144138583505e+01,3.115794759234423450e-02,-1.537302992334993804e-02
3.046862042427545703e+01,1.144699890113331548e+02,-7.962801968877994518e+00,1.998502889841788033e+01,1.542369099987428416e-04,-9.202580603607821153e-02
3.046868586790429489e+01,1.144700271378285379e+02,-3.285535926020337172e+00,2.001516207256804591e+01,2.981061172352660483e-03,-1.746655473168785139e-02
3.046887116663141626e+01,1.144699954560992552e+02,6.448668547139527973e+00,2.009420966071181525e+01,-3.819617983571516051e-02,2.747232581100418972e-02
3.046915456543283440e+01,1.144700311330708047e+02,5.768787754548644564e+00,2.006565059574224108e+01,-4.180349011522074831e-02,6.387386935687153211e-02
3.046935173805670516e+01,1.144700873971321471e+02,4.577302282451869431e+00,2.001859908666428112e+01,6.461063358077956398e-02,4.952732613045410237e-02
3.046946824881992910e+01,1.144699217914080691e+02,-4.213600459884912830e+00,2.003472159907181549e+01,1.773336575742149842e-03,-6.278746996064407671e-02
3.046959515091482729e+01,1.144700177199019322e+02,-3.603643683745914039e+00,1.997728140606058744e+01,-5.391402765655145535e-02,2.738072260260435847e-02
3.046994217581981701e+01,1.144700514188807148e+02,8.857017886437363430e+00,2.003220664072826551e+01,-9.028287241293497800e-02,3.715663592264224074e-02
3.046997772858477305e+01,1.144699150124323808e+02,8.563395066570955727e-01,1.995673790575260043e+01,-4.106934280313355445e-02,1.064590586584284598e-02
3.047019085192675547e+01,1.144701194190529066e+02,-2.377846258618157016e+00,2.000592900243946204e+01,4.192193887016244791e-02,-3.627342288369327788e-02
3.047034422655572428e+01,1.144699180920654982e+02,3.065765914066903797e+00,2.007091318890010001e+01,7.941932361836435972e-02,9.810505325478982921e-03
3.047052835304621965e+01,1.144700401037217006e+02,5.018154014791281092e+00,2.006664506530936265e+01,-5.386538012055563929e-02,-4.629195973392911424e-03
3.047080162578691187e+01,1.144699855723433330e+02,5.660653855314905059e+00,1.992695585219627219e+01,-1.806379693629929159e-02,-2.405869150653607708e-02
3.047088686666372581e+01,1.144699524497353593e+02,-4.781564804308763961e+00,2.002851055986867834e+01,6.587852368879203169e-02,8.620515404660678005e-02
3.047101761020128663e+01,1.144700599153035228e+02,1.886075992016412295e+00,2.002222913465766041e+01,-3.664902015700567672e-02,9.925646125959944333e-02
3.047130444875323718e+01,1.144699752983750045e+02,-5.447857857249235103e+00,2.002215363556738481e+01,4.421709177177240990e-02,-4.030951202766261399e-02
3.047150327923545632e+01,1.144699980226031073e+02,-1.113854691526787200e+01,1.991637253181564304e+01,4.510720845978939686e-02,-7.399196714445804846e-02
3.047165377156483501e+01,1.144699284492094762e+02,-2.059009923642786788e+00,1.996480593674063542e+01,-8.087712925398139741e-02,-5.467728838434963295e-02
3.047185947262457617e+01,1.144700524473142025e+02,-3.979882951822053538e+00,1.993579868097617336e+01,-1.985203945764042049e-02,8.109777972607018492e-02
3.047207317979522756e+01,1.144700832765994818e+02,8.092071970365140032e+00,2.009125171024817647e+01,1.943586902680139936e-02,1.055634084758489723e-02
3.047209370676085172e+01,1.144699751909207066e+02,8.850452419861461806e+00,1.997099480541980654e+01,-5.632642340982854656e-02,3.480515127325610122e-03
3.047231153443310347e+01,1.144701315617005122e+02,8.418460382018944088e+00,1.995015353689501580e+01,-6.968408648916177284e-02,-6.629668793235767021e-02
3.047252470416718495e+01,1.144699088470103732e+02,-1.100538197722695521e+01,1.995689854120131201e+01,2.746086756916608917e-02,2.608899839025129175e-02
3.047277614915990895e+01,1.144699170311662044e+02,3.309231018013533365e+00,1.998769341354677209e+01,-6.068549867572761367e-03,-2.504718241202051610e-02
3.047292242633734105e+01,1.144700293037906818e+02,5.206554129011506049e+00,2.001010773621167615e+01,-8.554709128425435835e-03,5.365263351660303631e-02
3.047305788774389157e+01,1.144700627005613001e+02,5.489109403145724819e+00,2.009493017654725833e+01,4.365591839461351736e-02,5.753914197484563675e-02
3.047325006887242438e+01,1.144700110331726535e+02,-7.235242444608411816e+00,2.008530504834550712e+01,-2.103856168785628311e-02,-1.078692121117502956e-01
3.047346696455064574e+01,1.144699436333208666e+02,4.822358907586053789e+00,1.997153687279008594e+01,5.947022105226482114e-02,-7.687914202049218187e-03
3.047368563259245633e+01,1.144699103513797667e+02,-2.140834475802280679e+01,1.998944466206379644e+01,3.574093933417615832e-02,-1.514275158492646781e-02
3.047377748624696991e+01,1.144700238768994467e+02,-3.031543378678836831e+00,2.005639855480456646e+01,-3.521875686117347665e-02,-9.278400048550144823e-04
3.047399902789297954e+01,1.144699987592625234e+02,-2.697632476900914344e+00,1.999964198956584838e+01,-3.785957290056234104e-02,9.461845180544553591e-02
3.047417497227937488e+01,1.144700374559803038e+02,8.936367085387219689e+00,1.998283833815487398e+01,3.817810345915741838e-03,-2.572395861672959957e-02
3.047429508013348354e+01,1.144699606090628805e+02,7.812636855349595955e+00,2.012954480791015754e+01,3.878531715336137192e-02,-5.509150682782420344e-02
3.047454023297024150e+01,1.144700775217279016e+02,-1.152274107284627114e+01,2.006894395195913106e+01,-3.028677908663609739e-02,6.549285281866018549e-02
3.047470696914450272e+01,1.144699012889831096e+02,-2.712145964074022864e+00,2.005142162442632170e+01,4.436429202910598807e-02,-1.032787290441536943e-01
3.047487095804001100e+01,1.144699695785364071e+02,2.431538595584847029e-01,2.000170754179900001e+01,-6.714175875888642175e-02,-7.738330197860897319e-02
3.047507086695726031e+01,1.144700134180962010e+02,8.896202949495142676e+00,2.005471134320777082e+01,-3.375428367397221435e-02,-8.607565271445415112e-02
3.047526153010012351e+01,1.144700508935402610e+02,3.739460012455029236e+00,1.989267382780359839e+01,-2.121543012809247800e-02,-1.661254493596308821e-02
3.047547490488789990e+01,1.144699977558238828e+02,1.345355699792037507e+00,1.998905417028601406e+01,-6.286278438232513477e-02,7.961733787373632965e-02
3.047564894114189826e+01,1.144700424620582737e+02,-5.450517232910714327e+00,2.011135312916540485e+01,-2.728909257967306219e-03,-4.215719297648456987e-02
3.047578831869678240e+01,1.144699085784003074e+02,-8.540264884027227055e+00,1.999103751137563023e+01,-3.371734409964697449e-02,9.068362938573043888e-03
3.047598515676556019e+01,1.144699836339230785e+02,1.984021226691793593e+00,2.008143627948787469e+01,3.503328703408335049e-02,2.560414826426115134e-02
3.047618866751482614e+01,1.144699513537458273e+02,9.554724468426444517e+00,1.998016321276357132e+01,3.344358980385700453e-02,5.702540671397005566e-03
3.047635186033781451e+01,1.144699402641905976e+02,7.525422230477645691e+00,1.992822541612065024e+01,1.167992598640704149e-01,4.378677363108413045e-02
3.047647093697221621e+01,1.144700082190185810e+02,-1.858948754087140287e+01,1.995434539221956172e+01,-1.079586839472677223e-02,-4.084043758782275602e-02
3.047672155857481968e+01,1.144699598534113818e+02,1.967375315280904857e+01,2.004633263321722936e+01,-2.709141572735130482e-02,5.087395409743866725e-02
3.047687410380772022e+01,1.144699943190899489e+02,-1.225573891563894291e+00,2.000984922429579527e+01,-5.796745584218541275e-02,-1.951402317232998548e-02
3.047709889027270691e+01,1.144700111770710720e+02,-8.247001529170272960e+00,1.990368615438764621e+01,7.264949537566441594e-03,-2.086699908098552797e-02
3.047717273115314995e+01,1.144700117297820157e+02,-9.895967243527628576e-02,1.990827662599844672e+01,-2.565399203326694869e-02,3.843017900881098847e-02
3.047732654197671920e+01,1.144700105586249492e+02,5.972017020614163840e+00,2.003035712011334724e+01,1.019442300502225625e-02,-8.006815163883330977e-03
3.047757598188811556e+01,1.144699808938018890e+02,-4.146089245617430863e-01,2.000489672676482300e+01,2.213587249828855366e-02,3.251846165138998906e-02
3.047782565583558423e+01,1.144700219664475611e+02,3.442997402187636169e+00,2.006590335552394677e+01,-1.046964701772712045e-02,1.662843792440961144e-01
3.047794713191555971e+01,1.144700819618451675e+02,1.403562965265643037e+01,2.000212450425259547e+01,-1.509237931633227239e-02,-2.772733074318274940e-02
3.047822799794494486e+01,1.144699390750782158e+02,6.526190396592049581e+00,1.999461157118148691e+01,5.710613286137138957e-03,-6.398441981239432093e-03
3.047825884740328206e+01,1.144699736020918834e+02,3.056626917597612181e+00,2.009684778827018903e+01,2.720990335208848393e-02,1.484487401211522228e-01
3.047854542071905826e+01,1.144699579439995460e+02,7.034695603546352594e+00,1.995577749815803514e+01,4.386760690052839487e-04,8.014418873249488928e-02
3.047870868245077247e+01,1.144699505528377017e+02,-6.918649517034844543e+00,1.997251699264732849e+01,-8.066836003923538723e-02,4.873956725464646117e-02
3.047887878024448582e+01,1.144699878045569363e+02,4.416840962480489630e+00,2.006979520779450965e+01,4.527904889361163143e-02,1.432739372664933999e-03
3.047903894080458898e+01,1.144699783845012178e+02,-4.336777010156843915e+00,2.002298074531912064e+01,-2.261934298402888677e-02,-9.322626368121661455e-02
3.047921077236075149e+01,1.144699782372214401e+02,1.566707306181304560e+01,1.985782588105013247e+01,-6.179722016727644957e-02,1.484897188265119940e-02
3.047938938362731776e+01,1.144699144432593414e+02,2.027983504397000036e+00,1.995151680205760059e+01,8.145360900031228812e-02,-9.148460832902376161e-02
3.047953526911695832e+01,1.144700516436971327e+02,4.814805056515290005e-01,1.996671693992990981e+01,2.259350345263052770e-02,3.128865972057438133e-02
3.047972722146025504e+01,1.144700200955388141e+02,-1.714561771830125281e+01,1.992372573843404027e+01,-2.580048818803947278e-02,-1.858731376350149928e-02
3.047995289077164571e+01,1.144700016429645757e+02,7.645618972452386863e+00,2.004533028112414428e+01,-2.547622071515360381e-02,-6.580681266595310441e-02
3.048019555644552270e+01,1.144700283074801206e+02,-8.850252120052083171e+00,1.994971661589277545e+01,1.984816421424389146e-02,-1.776849899062331144e-03
3.048037454013917724e+01,1.144699476650211807e+02,7.031273122187726710e-01,1.998356267056914604e+01,1.290954037542630176e-02,-5.685073704419325510e-03
3.048049793681645880e+01,1.144699279478501808e+02,-3.609319478957358385e+00,2.005887328864432106e+01,7.186207319856136033e-02,-1.488728823556157745e-02
3.048065399696028877e+01,1.144699258076858257e+02,8.160408632346827673e+00,1.999230961564492048e+01,6.101848613662243237e-02,-6.173550676524633407e-02
3.048083663113317598e+01,1.144700430992683238e+02,3.554767750368421630e+00,1.995651243678099007e+01,3.622218242891871859e-02,1.460209618095291428e-02
3.048101851022692088e+01,1.144699705645988814e+02,1.343101017939743791e+00,2.005722314879887236e+01,3.024017306913303824e-02,5.947108103067317263e-03
3.048127492618471734e+01,1.144699352251555524e+02,3.714102844610223997e+00,2.002585833055363196e+01,-3.370191089744194873e-02,-1.925985322645661774e-02
3.048139352719523743e+01,1.144699979732230304e+02,-8.259517793738183400e+00,1.990710949772361715e+01,4.658325801233668875e-04,4.573422223382769131e-02
3.048151099022303967e+01,1.144699667887357606e+02,2.061061591482796107e+00,1.994187980361281731e+01,-2.706133063382783199e-02,3.118716705836792683e-02
3.048176325790289454e+01,1.144699335835373120e+02,7.181288972472350096e+00,2.003265673098054833e+01,4.508396805876827007e-02,-5.113229212432872026e-04
3.048198222656316148e+01,1.144699982223401946e+02,3.517106598676518647e+00,1.991737268638047098e+01,4.964579439313276943e-02,2.766693954891915816e-02
3.048200641416423551e+01,1.144699427422895042e+02,3.041015624132089368e+00,2.003110050166612766e+01,-5.807000339290013281e-03,-1.044670000652018760e-01
3.048235740676671668e+01,1.144700085975811277e+02,-1.052802295606235283e+00,2.008730376944116358e+01,-8.979079701700061478e-02,-6.120027257602224380e-03
3.048242505047856099e+01,1.144700015382113776e+02,2.549144067785756862e-01,1.993688317713507985e+01,-6.914044460038637659e-03,-6.381963483800406900e-02
3.048276072212268772e+01,1.144699900650284548e+02,-7.262835528410975350e+00,1.999716614890713373e+01,4.684012330913128741e-02,-7.900170174210946472e-02
3.048284497624363709e+01,1.144699527423694292e+02,-2.563261501678412824e+00,1.989047940485325938e+01,-2.194442260411114468e-02,1.326209678176731160e-02
3.048296438847467371e+01,1.144699634153953127e+02,3.276299605219012534e+00,2.000532398246604515e+01,-2.919836164919822896e-02,2.135132342693667196e-02
3.048311001757032557e+01,1.144699886313922406e+02,-3.904592421893655185e+00,1.996064568693282482e+01,-7.276902239480613488e-02,-2.430107140792057974e-02
3.048334059797441142e+01,1.144700627774939079e+02,-6.270159734854882316e+00,1.991994465530622449e+01,-2.016798038982986832e-02,4.318484489048163982e-02
3.048358179063560769e+01,1.144699634299084181e+02,5.043875846758917092e+00,2.004982380714570311e+01,-5.133335527551446953e-02,-1.004145462979127990e-01
3.048370072711575673e+01,1.144700558578770568e+02,1.616247453690488722e+00,1.999112323439517880e+01,2.847513745956539721e-02,-6.522209372907916691e-02
