gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.757257040361196898e-01,2.037621436161561606e-02,-6.063937737553925199e-03
1.003775920650775699e+00,3.816394750459736751e-02,-1.554981613623593502e-02
1.025447191665838975e+00,3.773333746812031295e-03,-2.466744079745303124e-03
1.059706986744251012e+00,7.353388619729113451e-02,2.321126898779320505e-02
9.457056468810117744e-01,1.142649056781455119e-01,1.670846988172864853e-02
1.070635219881380218e+00,1.040820906563976606e-02,-3.386911767828224007e-02
9.989342978217531366e-01,6.314006095659032390e-03,-2.746681185636038608e-02
9.702908241547760770e-01,-3.237877588124953715e-02,-2.291175568927288422e-03
9.540499276076954693e-01,-1.100765959305578974e-02,2.520155651490092394e-02
1.032979866168888261e+00,1.202975116854529403e-02,-4.067228126998653770e-03
1.044246345056400349e+00,-5.698067234068796699e-03,1.674736306590517317e-03
1.040104497248052429e+00,2.312699368320183385e-02,-6.527658003282883759e-02
1.043575380948702280e+00,4.023116557135099532e-03,1.055651316086441728e-02
1.046186643769668523e+00,-3.592215330170302895e-02,-3.135066407795178423e-02
9.741896032719588039e-01,-5.722272475643151030e-02,-4.809392135187544326e-02
9.706040260000482478e-01,-5.344019423278782710e-02,9.698199982845167461e-03
9.959794762433218374e-01,3.498102960088398002e-03,-2.942326514401090443e-02
9.824749320307539779e-01,3.253768176855031946e-02,-3.261025402808589296e-02
1.037619257758371161e+00,-2.957471381745006844e-02,5.691767233880069138e-02
9.666113361354511380e-01,4.269827663305175713e-02,5.454936724220905975e-03
1.021732378681688314e+00,-2.546453378427739056e-02,-2.241261375388260702e-02
1.013690505323366686e+00,-2.111378579579071060e-03,-9.491524682868419244e-03
9.536930051827020582e-01,5.571652931226974553e-02,4.816073817127738965e-02
1.034339171427176129e+00,-3.859141917935633714e-02,2.677143788591406989e-02
1.023608140031378344e+00,2.610479057211443146e-02,5.220217722968286539e-02
1.016013006825386755e+00,1.020845812531010616e-02,3.387950726340147739e-02
1.041674570917183962e+00,-1.113111019567953643e-02,-8.562999133360181536e-02
1.041350300177766419e+00,1.653416747328252234e-03,3.209024855191771469e-02
9.796357751891072718e-01,-6.984567330283977804e-02,-1.820433912210847605e-02
9.586769172346817358e-01,-7.828473961155750505e-02,-8.161015232708622447e-02
9.892727698521535107e-01,2.009984116515797087e-02,5.844109179302368895e-02
1.033340601315941187e+00,-6.794142113846579623e-02,-7.106357359784046257e-02
1.001346701380118720e+00,5.803229382617557022e-04,-2.663643813775779315e-02
1.023269577272696074e+00,6.851172513587368285e-02,-1.191852950140365880e-02
1.004929704846940330e+00,2.057759471090451001e-02,2.374671628456516415e-02
1.007254039073034235e+00,8.641102480419556031e-03,5.329975587516672803e-02
9.991626167772471590e-01,2.579387253702416019e-02,-1.928758583308110355e-02
8.924726969596342707e-01,-4.600038829202138940e-02,1.959822217989022272e-02
1.042545064318030512e+00,-1.456573480705890093e-02,4.124622796326649771e-02
1.065909553818396249e+00,-1.760895329234257040e-02,2.037693516791501663e-03
9.929955799140767203e-01,4.146435349738710613e-03,7.986335801491729544e-03
9.970335495176443352e-01,-3.624730705270162311e-04,2.757934410386658763e-02
1.034741479651438256e+00,6.825181711407321550e-02,-2.548558829143532031e-02
9.979834811280759999e-01,3.941527231573613982e-02,-6.010100003371320054e-02
8.743611514179224775e-01,7.518982902453533353e-03,5.716498253982273126e-02
9.873583161461061408e-01,4.232794169265273465e-02,-2.559636571468939040e-02
9.427547556423155894e-01,7.987091427368071470e-03,4.881023868762836802e-03
9.560434109047422080e-01,-3.074323115395522638e-02,-5.440041485467974475e-02
9.468850013917118336e-01,-3.981331015874699925e-02,-3.216149575267658774e-03
9.779699875717133839e-01,-2.558110060409574419e-04,-2.957535027604056913e-02
1.056564028434586744e+00,-4.856429847560686519e-02,-6.608042694001690920e-02
1.044327590714390297e+00,4.972843749305733835e-02,7.332443103947136609e-03
1.026168680514772724e+00,-6.952159344339949032e-02,-5.525299609162941800e-02
9.428914930314568066e-01,-1.974775400794083827e-02,3.991929700200876063e-02
9.374594011518664338e-01,-2.299332265371473866e-02,-6.557371884244618532e-02
9.329221712673628764e-01,3.976566859591670194e-02,6.621995934649423099e-02
9.699865291565691328e-01,-4.612665409371109748e-02,-1.554936128936993279e-03
1.037002362177769532e+00,7.964199406944010018e-02,-4.625565407524002970e-02
1.016794937631019025e+00,9.722124079680828646e-02,2.383166536576546146e-02
1.002884801783367141e+00,-9.794789742133198571e-03,-3.507313256685715142e-02
9.672523806860053863e-01,-1.797307009543706868e-02,7.314037872545384178e-02
9.480544998660602740e-01,-7.830690745267286645e-02,-2.455322713517748157e-03
1.018617564164963740e+00,4.935306439534373896e-02,-4.998660151830562615e-02
9.513283378973527160e-01,5.591723252349357215e-02,-3.313179323894691747e-02
1.049619570684737324e+00,5.132636165518406068e-02,-7.725171624036289431e-02
1.003308355554954900e+00,-2.568026206045735758e-03,-1.543295793260463997e-02
9.919987691676270813e-01,7.680429892371694323e-02,-1.781296079104944044e-02
1.020974658188612993e+00,-7.123639376719089270e-03,-5.023256072000987366e-02
9.262716165755573439e-01,6.622019970187770221e-03,3.461360732972557780e-02
1.011272489670827168e+00,4.553018696970543427e-02,1.145111649879681018e-02
1.072457422312597997e+00,2.264924926365480609e-02,-8.858779547836743637e-03
9.547066515232532913e-01,-5.778286920771175117e-02,-2.389634039487767946e-03
1.007242499720915507e+00,-3.994236135099851065e-02,-1.604620628537732976e-02
1.036785391924791355e+00,1.346801934289183766e-02,1.205898965421125374e-02
1.060958803689358909e+00,4.109725325767917686e-02,5.587837327738793408e-02
1.015198932464980608e+00,-4.892312455712199970e-02,-1.143820746802953411e-02
1.029956228759393966e+00,2.273815465005965368e-03,4.858235675460888942e-02
9.903349412845446897e-01,1.012308660274057887e-01,-1.499565233072337050e-02
1.000361210399349776e+00,2.114991980407000816e-02,-5.493456785197092102e-02
9.800724285296663618e-01,3.510949714767422954e-03,9.076826997795191254e-02
9.794622797090257738e-01,-8.936001064390261539e-02,2.133647949300646746e-02
9.938192505408659505e-01,-9.840333587928686010e-02,-2.170688388642664363e-02
9.671072048383754227e-01,3.240517279002459033e-02,5.501451974579000398e-02
9.520735989272254285e-01,-2.216274146426504277e-02,4.721913139878693849e-02
9.363121713334069396e-01,1.955393982795205002e-02,-1.175850631381564378e-02
1.000487987992568772e+00,5.751149736589426797e-02,-4.948840629844503125e-02
1.022696666720556369e+00,-6.331750097724504756e-02,-1.821651930365364089e-02
1.007124300471538447e+00,-2.029134333664348727e-02,3.450882520303324291e-02
9.929650152071292091e-01,4.845506666478311547e-02,-1.057986001063324945e-02
1.026122567013726838e+00,-6.297619190448063529e-03,-2.460770916718094461e-02
9.980055532735736534e-01,2.785440694606897485e-02,-2.949642724641223044e-03
1.057496388824307409e+00,-9.712727492480387192e-03,-4.487303212442288192e-02
9.619736049138936096e-01,9.003845594618552217e-02,-5.338147348593453440e-02
9.921668671543626417e-01,7.366074253853084619e-02,-1.253113663612095106e-02
1.026499908623148105e+00,2.401386610857377327e-02,6.246197820977184706e-02
1.043299867708834094e+00,-4.190100863999612901e-02,6.453354301577683520e-03
1.057010574992674368e+00,-3.800126644208790677e-02,-3.592856402483540074e-02
9.312440999220032989e-01,1.814419366736753914e-02,2.204690783144070895e-02
9.611253441737750425e-01,1.031008547508171320e-03,1.161910343776964144e-01
9.212553017235800557e-01,-3.927178162125676691e-02,2.915142503371647570e-02
9.936685678863377280e-01,1.886764121088296137e-02,-1.224221017817638370e-03
9.825559290238943255e-01,-2.306018423903445982e-02,1.316143750239946383e-02
9.585394330301479915e-01,-3.893651387101332989e-02,4.835800309747489284e-02
1.012533884518941774e+00,-3.783496569434324081e-02,-1.032696027296048022e-02
1.046268607855506350e+00,2.906981351399502700e-02,3.215858744586400086e-02
1.032746735513698111e+00,-5.444496580809205476e-03,1.049157499169042600e-02
9.454599449370788555e-01,-6.736242208805712228e-02,-2.388668003194052009e-02
1.004225683949205195e+00,1.355116971999165316e-02,-2.302646739496172837e-02
1.036519606280106531e+00,5.378003848066102016e-02,4.546464081492877091e-02
1.038060029833147935e+00,-6.960188522664766120e-02,-4.552786857705906631e-02
9.579777325604114102e-01,-2.598138244520937015e-02,3.958298767526658574e-02
8.870363587780312198e-01,-3.871440865814734789e-02,-4.739925811671734379e-02
9.310153519108054221e-01,7.975189199428979123e-03,-7.676539728828399300e-02
9.378381043075343371e-01,2.591622895110709968e-03,-1.742640200207493106e-02
9.477234935909211178e-01,-3.544046141224712395e-03,-4.177671540392716848e-02
9.794311331391623021e-01,8.970202022959190141e-03,-8.562010104905669328e-03
1.066344883589621428e+00,6.668922319075258620e-02,-2.706200335573649002e-02
9.633935725524960247e-01,-3.860826285533795060e-02,-1.352750704369524645e-02
9.577114422370619495e-01,2.877854316659718067e-02,3.946755385301690261e-02
1.037383863148912733e+00,3.803089437922525795e-02,-3.290487435869048072e-02
9.697652042320286103e-01,5.560201306416782951e-02,-4.852078210876683423e-02
9.449540549572945647e-01,-9.574723191119826823e-03,5.827290153475562368e-02
9.795603048759058407e-01,-1.556310914332703112e-02,2.390725847033874432e-02
9.676485949006455867e-01,-8.500611115263057710e-03,-3.344096513372559615e-02
9.899577384973239358e-01,5.645069530150308851e-02,4.098828734088090509e-02
1.027670437383747970e+00,1.252556780702278882e-01,-9.516907654385148296e-03
9.865096531626388332e-01,7.077064941483270782e-03,5.518941899813833291e-02
9.759633829817098150e-01,4.393917623768855973e-02,4.952670360357534773e-02
9.675338109253932561e-01,9.437847260912339553e-02,8.829267554164443865e-02
9.536876097409658914e-01,-2.561696911817537212e-02,2.579299629297320678e-02
1.059377106144761216e+00,-3.036562752786758218e-02,1.027778745229734501e-03
9.955696251052288392e-01,-1.632101758095858002e-02,-6.873864225475316558e-02
1.038346734135969784e+00,5.281360605372482225e-02,-3.248040267818796435e-03
1.010274823552613332e+00,-5.908314760540338273e-02,9.706511976005954140e-03
1.069111572111543840e+00,-4.738501064329567886e-02,-9.793428216121706498e-02
1.041929819819002567e+00,-1.643964016400797966e-03,-2.883620360891805956e-02
1.099785113171866779e+00,-4.891187542778331621e-02,-2.793543154188861746e-02
9.871619211394144777e-01,1.026362114275971779e-02,2.101512023870331231e-02
1.021550336045364604e+00,-1.767620149123905540e-02,-3.476852419460301630e-02
9.514446359234539630e-01,-3.131887624241126711e-02,-6.854928317656806824e-02
9.990708261807277335e-01,-3.863153577220956175e-02,-5.949713243581718214e-02
9.683739310638936892e-01,-2.962795975795131515e-02,1.634108402765331591e-02
1.022964087782215703e+00,-2.024412595681933380e-02,3.205069027987382524e-02
1.037014046808520051e+00,1.543202792275344230e-02,4.606010128517253749e-02
1.025793385949160808e+00,-2.578475798831402627e-02,-7.426917854790561491e-02
9.723943985813332525e-01,-7.651410141448816704e-02,-4.118656565550558174e-02
9.934716120373070503e-01,-1.924100503469447845e-02,3.681432772298530443e-02
1.068775547902001355e+00,1.340669862611151321e-02,5.180093783592851393e-03
9.870179037277749812e-01,-1.036814373120264164e-02,-9.173378343106927679e-03
9.726419962649058837e-01,-8.987503104881688909e-02,-1.650056011245117082e-02
1.042568689067627563e+00,2.303954644328802884e-02,-6.197532022084542569e-02
1.013439287533968169e+00,8.483103542958798926e-02,1.634087023459722052e-02
8.864866945782693408e-01,-8.252640330199297047e-02,7.535000508402370581e-03
1.043522817941385794e+00,1.338415982479584064e-02,5.507281456865825015e-02
9.705762332054918007e-01,-4.497599502515133713e-02,3.189227969164815796e-02
1.020326005220212107e+00,-2.724966021406489622e-02,-2.712496160318926194e-02
9.564290925255277687e-01,-2.983341425380269321e-02,-2.979244333067894782e-02
1.007501849145176376e+00,-4.854619687148039459e-02,-4.334407181352962352e-03
1.024803688633312282e+00,-1.893344492846860475e-02,-2.089807261404913116e-02
9.520760554954456056e-01,3.855738677060460695e-02,1.036518577220613135e-02
9.525668993457325762e-01,-3.780245264962551338e-02,4.082681263605550392e-02
1.000245950318936261e+00,4.730400988691154524e-02,3.500513059230205698e-02
9.442626024606826096e-01,5.980300941833160099e-03,1.775464931074699146e-02
1.004582621936926268e+00,-1.117040083557561091e-02,-3.892846305031628928e-02
1.013982816811735965e+00,-2.382313469834651184e-02,1.661878487024008588e-02
1.030148144655353093e+00,-1.148696039277879478e-02,-8.729787614938289142e-02
1.062583544872982788e+00,7.512782767535707007e-02,-1.930440586923788671e-02
1.037386342768900960e+00,3.305854808251631663e-05,-4.834371519522590033e-02
9.452534112563206747e-01,1.605489803429542561e-02,-1.892844445289226102e-02
1.010224265897834650e+00,7.704934560351774098e-02,1.289489337873856237e-02
1.001277811586301913e+00,-5.579433035832207649e-02,9.246808727391667322e-04
9.814157288288197778e-01,-3.207067310604787280e-02,-1.724181520620914412e-02
1.001089084615001346e+00,-4.855784643545896229e-02,9.645144520979885561e-03
1.010815215504348386e+00,-6.900157393756946832e-03,9.779867502171173815e-03
9.989470860095209792e-01,3.152445788038805985e-02,-5.889242837163205513e-02
9.850294742838718864e-01,-4.310094214052948014e-02,4.910351292629583364e-02
9.865102388280106993e-01,4.419256734201029713e-02,2.646597144369587651e-02
1.075770235598435987e+00,-5.288624491709972147e-02,3.295170243793284909e-02
9.833556559281613207e-01,3.680848925564539353e-02,-3.896358011958171719e-02
9.960463324820562070e-01,-4.113273742571222497e-02,4.341286989277251540e-02
1.006292980332593512e+00,8.415280159761265874e-04,3.138384841898451960e-02
1.030519094041550066e+00,-6.344310803583243230e-02,4.520684031403626735e-02
9.985402825811132699e-01,6.257825391566071080e-03,4.007469278869386226e-02
1.012026032403797293e+00,1.898978469765831567e-02,4.852425580037344338e-02
9.774145845726025517e-01,2.532351026670787153e-02,7.686829098231848234e-02
1.005782551529482038e+00,3.464806015308256187e-02,1.422631504803245975e-02
1.040713860929862067e+00,5.468941383393408073e-02,7.349781052602668424e-03
1.090054961311006432e+00,-9.320013328302437575e-03,-8.146770655371608771e-02
1.018525484694476679e+00,-9.456835917309924441e-03,-1.311464901985282330e-02
9.650403927255952752e-01,-9.971723934846285498e-03,1.592989542801079295e-02
1.011193037611289203e+00,3.695755083356518089e-02,-3.217777762763209676e-02
9.485186108774037450e-01,-1.586966356352602706e-02,8.281408148004268388e-02
9.822302574951525811e-01,-2.592651035879185023e-02,2.954076184019550216e-02
9.245078754047515446e-01,4.527971148138331542e-02,-3.650323511174195096e-02
9.771700872986127662e-01,-3.283250743165203739e-02,3.910691577527217189e-02
1.063108582781548295e+00,-9.095271740748152312e-03,-1.351836755632686571e-01
9.915035006479189228e-01,-2.256408380911842371e-02,1.988657406546817663e-02
9.859662321587954192e-01,1.155339168019609980e-01,4.319691811671641513e-02
9.871305857702946662e-01,-3.275241744856461582e-03,5.499098771869636443e-02
1.074826566086895641e+00,-3.495459443231940799e-02,-5.945103214369273914e-02
9.763735223795854123e-01,-3.139824333622625013e-03,1.847338952429107214e-02
9.483103062260591631e-01,4.167675801848506195e-02,-4.372961225098648264e-02
9.980027351357687593e-01,7.370771608519796105e-03,-4.169829306593705182e-02
9.565384180545352111e-01,6.585410606761170349e-02,-3.520717308667565409e-02
9.897580562364255430e-01,3.343328137867841721e-02,-3.277973060195654709e-02
9.655338914406362827e-01,6.119430906003480060e-03,5.386208195553715550e-03
9.891868754537587183e-01,3.613088253839506769e-02,-4.834287122988056851e-03
1.036289851661791550e+00,-3.330231417153823453e-02,2.343428917346422613e-02
1.009380328061681764e+00,-5.018330279844615029e-03,-4.317619879855676135e-02
1.070920700316975394e+00,2.865860644347697356e-02,-3.723948048698742797e-02
1.052708645696436074e+00,3.434747483032280641e-02,-6.303310902200720545e-02
9.945989912690337276e-01,-2.196128220239483217e-02,1.623926918670522829e-02
9.606437745386604554e-01,3.921231906902561404e-02,-2.778874789169306567e-02
1.004416236191436385e+00,3.035902490876913468e-02,1.137741704987012617e-02
1.063013917919555240e+00,-2.667203057785836121e-02,-3.067273341379032903e-02
1.020405577986664314e+00,-8.909996501217472276e-02,-5.341317128539060932e-02
9.947297629600647673e-01,3.940065887989697285e-02,-4.329993528980803641e-02
9.902374013047336998e-01,4.658534054143395609e-02,1.239580000138301719e-02
9.801228948742396474e-01,-1.946119451593178798e-02,-1.375218804594967141e-03
1.014831558404554412e+00,-6.468880424423270603e-02,2.541222817531607614e-02
9.966267322854271971e-01,-1.218781128390062155e-02,-5.668965590228934592e-02
9.790716098951551816e-01,6.751743438330422287e-02,2.003317185000174847e-02
9.905949105563287560e-01,-1.125258093519147275e-02,1.967211795485116627e-02
1.031592412977799578e+00,1.842336995745745901e-02,1.843975716049074329e-02
1.061146280674850839e+00,-7.856925553003728246e-02,-3.832750874574490652e-02
9.871826582741943801e-01,1.497886773348772009e-02,-3.461966285250936415e-02
9.310000731971862509e-01,4.302661114084318367e-02,-3.417090421022406840e-03
1.003078663464467057e+00,-8.682314201401036824e-02,-2.836949043984364482e-02
1.031757642385534579e+00,-2.029425692799304969e-03,1.921660536334330802e-02
1.007068318158653941e+00,-2.176103250088071150e-02,6.093989315670594181e-02
1.044687239395609035e+00,4.545107295999372549e-02,2.318352441467531541e-02
1.017103528579955896e+00,2.809166045015772020e-03,-3.358870838795662613e-03
1.018881423215700410e+00,-3.825067713508668865e-02,-5.436009359403101704e-02
1.023694066386283019e+00,-4.488174375457566236e-03,7.495337889936411202e-02
9.721060475332111706e-01,-8.980555313814799975e-03,1.153464295358752091e-02
1.030222170188818120e+00,-3.308269607333465950e-02,-4.186036153760737399e-02
1.003509812490627207e+00,9.173290192996922873e-03,1.434937004074141390e-02
1.037551963153638734e+00,1.045401502557436954e-02,1.951957999352932696e-02
9.493459689732919315e-01,2.629668653109925106e-02,2.314259225138623824e-02
9.949443692334893896e-01,-2.730697814373644894e-02,1.942247673028610344e-02
1.003825990698505422e+00,6.724163598828433730e-02,4.316557794953370525e-02
1.020956732140368972e+00,-1.056419546098502464e-02,-4.663101948794890622e-02
9.851400561682656098e-01,-3.542414192351053120e-02,-3.990033874043227152e-03
9.385685264313394782e-01,-5.772626747096848421e-02,-3.027996165179724572e-02
1.037810423546126959e+00,-2.419693840380452397e-03,-5.699505113750631680e-02
1.003649819562170364e+00,-3.719491143468854535e-03,1.414331655383240308e-02
1.021487838158747996e+00,1.729711674478030120e-02,-3.818660245723408397e-02
9.610487556263159759e-01,1.066324333022827461e-02,6.265039644838159283e-02
9.622773064951565258e-01,-8.400436055509942490e-02,-2.225313143579084330e-02
9.694114484034355161e-01,-9.250913148305241196e-02,-8.861607417997469094e-02
9.427107175206932421e-01,-2.844436072714330316e-03,7.807561178374855873e-03
1.000361204519561120e+00,9.675170290654583338e-02,1.717089109251777185e-02
1.061589329327263798e+00,6.060190499815136522e-02,8.328083790407701803e-02
9.852513780267410093e-01,-2.130276814963740287e-02,-2.430487705111399402e-02
9.938493235637507750e-01,2.145009392389522762e-02,-6.614607071932000759e-02
1.054641123177709972e+00,1.915641247499989819e-02,-1.101969355425018449e-02
9.881122903037088401e-01,8.396422390572227945e-02,6.971181612371727884e-03
1.099507435558114699e+00,7.597354013979178144e-02,-6.227591085933525256e-02
9.789610508277950540e-01,3.240258458011369830e-02,1.637455397463885229e-02
1.009848805135159733e+00,-1.699889733457792679e-02,2.861285468410717202e-03
9.362588806968874522e-01,1.857668365411678860e-02,1.492980853552755387e-02
9.743520998672217104e-01,-1.262939428679141218e-02,4.292742526178144891e-02
9.941650827776116195e-01,7.624223821948689951e-03,1.046422385862704613e-02
9.834659312508542417e-01,3.501777732594868464e-02,1.709321283356737831e-02
9.463759019581354792e-01,7.712567595439660806e-02,4.066877724053932081e-02
1.028261779411009824e+00,6.792161360311028961e-02,-6.001246723704201785e-02
1.012920809472141137e+00,-3.513062041660619528e-02,-1.491452999129773763e-02
9.580700805438274736e-01,-1.954139253321516417e-02,2.627685573432630289e-02
1.015203780847481196e+00,3.626833603903752146e-02,-6.866469631806269673e-03
9.760374668094432549e-01,7.521121526896106142e-03,-6.288273746124834265e-03
9.926928425490243457e-01,3.675402206020410100e-05,-6.724441618533347209e-02
9.925890788762610217e-01,2.580027145730123470e-02,6.641380886178128995e-02
