ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.378947500919477539e-03,-1.381865255480470896e-03,8.997855195736336853e+00
3.376984266480927144e-03,-1.387170992097746689e-03,8.997855079065697481e+00
3.375012701372954657e-03,-1.392473637008741520e-03,8.997854962461387274e+00
3.373032810466418136e-03,-1.397773177135067839e-03,8.997854845923846767e+00
3.371044598652703055e-03,-1.403069599406016202e-03,8.997854729453509393e+00
3.369048070843710160e-03,-1.408362890758591912e-03,8.997854613050790817e+00
3.367043231971839860e-03,-1.413653038137544079e-03,8.997854496716096051e+00
3.365030086989984418e-03,-1.418940028495398360e-03,8.997854380449812339e+00
3.363008640871510170e-03,-1.424223848792489054e-03,8.997854264252326928e+00
3.360978898610251456e-03,-1.429504485996992928e-03,8.997854148124002194e+00
3.358940865220495873e-03,-1.434781927084959356e-03,8.997854032065209395e+00
3.356894545736968660e-03,-1.440056159040342416e-03,8.997853916076300251e+00
3.354839945214823597e-03,-1.445327168855033845e-03,8.997853800157621151e+00
3.352777068729630855e-03,-1.450594943528895134e-03,8.997853684309513156e+00
3.350705921377361823e-03,-1.455859470069788752e-03,8.997853568532317325e+00
3.348626508274377828e-03,-1.461120735493610457e-03,8.997853452826356957e+00
3.346538834557419295e-03,-1.466378726824322468e-03,8.997853337191960676e+00
3.344442905383589702e-03,-1.471633431093982529e-03,8.997853221629451781e+00
3.342338725930343868e-03,-1.476884835342779029e-03,8.997853106139148238e+00
3.340226301395477111e-03,-1.482132926619060499e-03,8.997852990721362687e+00
3.338105636997110073e-03,-1.487377691979370302e-03,8.997852875376405990e+00
3.335976737973675704e-03,-1.492619118488474825e-03,8.997852760104589009e+00
3.333839609583909291e-03,-1.497857193219398171e-03,8.997852644906219055e+00
3.331694257106830679e-03,-1.503091903253452955e-03,8.997852529781594555e+00
3.329540685841736458e-03,-1.508323235680272389e-03,8.997852414731019266e+00
3.327378901108181755e-03,-1.513551177597841947e-03,8.997852299754791616e+00
3.325208908245970690e-03,-1.518775716112531022e-03,8.997852184853213586e+00
3.323030712615139895e-03,-1.523996838339124367e-03,8.997852070026578275e+00
3.320844319595951579e-03,-1.529214531400856138e-03,8.997851955275180558e+00
3.318649734588872274e-03,-1.534428782429437437e-03,8.997851840599315310e+00
3.316446963014562863e-03,-1.539639578565090783e-03,8.997851725999272077e+00
3.314236010313866432e-03,-1.544846906956582862e-03,8.997851611475342182e+00
3.312016881947794401e-03,-1.550050754761252494e-03,8.997851497027816947e+00
3.309789583397510469e-03,-1.555251109145046415e-03,8.997851382656987695e+00
3.307554120164321078e-03,-1.560447957282547682e-03,8.997851268363140420e+00
3.305310497769657629e-03,-1.565641286357008846e-03,8.997851154146561115e+00
3.303058721755064344e-03,-1.570831083560381885e-03,8.997851040007541101e+00
3.300798797682185683e-03,-1.576017336093352888e-03,8.997850925946359268e+00
3.298530731132753770e-03,-1.581200031165371118e-03,8.997850811963306938e+00
