ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045013355296942237e+01,1.144700099190417433e+02,0.000000000000000000e+00
3.045013489252792738e+01,1.144700101390908600e+02,0.000000000000000000e+00
3.045013623178530793e+01,1.144700103615683133e+02,0.000000000000000000e+00
3.045013757073827421e+01,1.144700105864735633e+02,0.000000000000000000e+00
3.045013890938351864e+01,1.144700108138060699e+02,0.000000000000000000e+00
3.045014024771773364e+01,1.144700110435652505e+02,0.000000000000000000e+00
3.045014158573762231e+01,1.144700112757505650e+02,0.000000000000000000e+00
3.045014292343987705e+01,1.144700115103614451e+02,0.000000000000000000e+00
3.045014426082119385e+01,1.144700117473973080e+02,0.000000000000000000e+00
3.045014559787828645e+01,1.144700119868575854e+02,0.000000000000000000e+00
3.045014693460784372e+01,1.144700122287416661e+02,0.000000000000000000e+00
3.045014827100656873e+01,1.144700124730489676e+02,0.000000000000000000e+00
3.045014960707116813e+01,1.144700127197789072e+02,0.000000000000000000e+00
3.045015094279834145e+01,1.144700129689308454e+02,0.000000000000000000e+00
3.045015227818479531e+01,1.144700132205041996e+02,0.000000000000000000e+00
3.045015361322722924e+01,1.144700134744983302e+02,0.000000000000000000e+00
3.045015494792235700e+01,1.144700137309126262e+02,0.000000000000000000e+00
3.045015628226688165e+01,1.144700139897464624e+02,0.000000000000000000e+00
3.045015761625750628e+01,1.144700142509991707e+02,0.000000000000000000e+00
3.045015894989094107e+01,1.144700145146701402e+02,0.000000000000000000e+00
3.045016028316389622e+01,1.144700147807587030e+02,0.000000000000000000e+00
3.045016161607308902e+01,1.144700150492642052e+02,0.000000000000000000e+00
3.045016294861522255e+01,1.144700153201859933e+02,0.000000000000000000e+00
3.045016428078700699e+01,1.144700155935233994e+02,0.000000000000000000e+00
3.045016561258515964e+01,1.144700158692757270e+02,0.000000000000000000e+00
3.045016694400639068e+01,1.144700161474423368e+02,0.000000000000000000e+00
3.045016827504742807e+01,1.144700164280225181e+02,0.000000000000000000e+00
3.045016960570496778e+01,1.144700167110155746e+02,0.000000000000000000e+00
3.045017093597573776e+01,1.144700169964208101e+02,0.000000000000000000e+00
3.045017226585645531e+01,1.144700172842375423e+02,0.000000000000000000e+00
3.045017359534383061e+01,1.144700175744650466e+02,0.000000000000000000e+00
3.045017492443460227e+01,1.144700178671025981e+02,0.000000000000000000e+00
3.045017625312546627e+01,1.144700181621494863e+02,0.000000000000000000e+00
3.045017758141316477e+01,1.144700184596049866e+02,0.000000000000000000e+00
3.045017890929440796e+01,1.144700187594683598e+02,0.000000000000000000e+00
3.045018023676592378e+01,1.144700190617388529e+02,0.000000000000000000e+00
3.045018156382444019e+01,1.144700193664157553e+02,0.000000000000000000e+00
3.045018289046667803e+01,1.144700196734982853e+02,0.000000000000000000e+00
3.045018421668936170e+01,1.144700199829856757e+02,0.000000000000000000e+00
3.045018554248922271e+01,1.144700202948772016e+02,0.000000000000000000e+00
3.045018686786298900e+01,1.144700206091720815e+02,0.000000000000000000e+00
3.045018819280738853e+01,1.144700209258695196e+02,0.000000000000000000e+00
3.045018951731915635e+01,1.144700212449687484e+02,0.000000000000000000e+00
3.045019084139502397e+01,1.144700215664689722e+02,0.000000000000000000e+00
3.045019216503172288e+01,1.144700218903694235e+02,0.000000000000000000e+00
3.045019348822598459e+01,1.144700222166692782e+02,0.000000000000000000e+00
3.045019481097454772e+01,1.144700225453677263e+02,0.000000000000000000e+00
3.045019613327414731e+01,1.144700228764639860e+02,0.000000000000000000e+00
3.045019745512151488e+01,1.144700232099572048e+02,0.000000000000000000e+00
3.045019877651339968e+01,1.144700235458466011e+02,0.000000000000000000e+00
3.045020009744653677e+01,1.144700238841313080e+02,0.000000000000000000e+00
3.045020141791766477e+01,1.144700242248105013e+02,0.000000000000000000e+00
3.045020273792352583e+01,1.144700245678833710e+02,0.000000000000000000e+00
3.045020405746086922e+01,1.144700249133490217e+02,0.000000000000000000e+00
3.045020537652642645e+01,1.144700252612066294e+02,0.000000000000000000e+00
3.045020669511695033e+01,1.144700256114553270e+02,0.000000000000000000e+00
3.045020801322919723e+01,1.144700259640942619e+02,0.000000000000000000e+00
3.045020933085989867e+01,1.144700263191225673e+02,0.000000000000000000e+00
3.045021064800580746e+01,1.144700266765393479e+02,0.000000000000000000e+00
3.045021196466367996e+01,1.144700270363437227e+02,0.000000000000000000e+00
3.045021328083026546e+01,1.144700273985348247e+02,0.000000000000000000e+00
3.045021459650230611e+01,1.144700277631117444e+02,0.000000000000000000e+00
3.045021591167657249e+01,1.144700281300735867e+02,0.000000000000000000e+00
3.045021722634981032e+01,1.144700284994194419e+02,0.000000000000000000e+00
3.045021854051877241e+01,1.144700288711483864e+02,0.000000000000000000e+00
3.045021985418022581e+01,1.144700292452595534e+02,0.000000000000000000e+00
3.045022116733091977e+01,1.144700296217519622e+02,0.000000000000000000e+00
3.045022247996761777e+01,1.144700300006247033e+02,0.000000000000000000e+00
3.045022379208708685e+01,1.144700303818768532e+02,0.000000000000000000e+00
3.045022510368607627e+01,1.144700307655074596e+02,0.000000000000000000e+00
3.045022641476136371e+01,1.144700311515155988e+02,0.000000000000000000e+00
3.045022772530970911e+01,1.144700315399002761e+02,0.000000000000000000e+00
3.045022903532787595e+01,1.144700319306605678e+02,0.000000000000000000e+00
3.045023034481263124e+01,1.144700323237954933e+02,0.000000000000000000e+00
3.045023165376074203e+01,1.144700327193041005e+02,0.000000000000000000e+00
3.045023296216899311e+01,1.144700331171853804e+02,0.000000000000000000e+00
