gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.045087893615005825e+01,1.144707304878366898e+02,5.805051375292967109e+00,4.909672720759822973e+00,1.416761982267193609e+01,2.734524934034460869e-02
3.045076533720792611e+01,1.144707231011317106e+02,-5.892948411173388301e+00,4.654262727424860913e+00,1.427858029658454875e+01,-2.253417336503388269e-02
3.045079812537154496e+01,1.144708127451820872e+02,-5.113856934724399395e+00,4.380091859953433975e+00,1.438309699335069780e+01,-5.990999718683135550e-02
3.045090846795823225e+01,1.144706984824850338e+02,7.473992312343923139e+00,4.102339076838987353e+00,1.446812880947498670e+01,9.898937893047876635e-02
3.045084807600765586e+01,1.144706513316219940e+02,4.457935319264095142e+00,3.937456334467403174e+00,1.444613602081690296e+01,-3.636861662076283641e-02
3.045080528292908895e+01,1.144707222898896646e+02,-4.863390076119339156e+00,3.708473577153207579e+00,1.446698050080871845e+01,6.226767889502448500e-02
3.045081670805168272e+01,1.144707429616313874e+02,-5.545256321010765710e+00,3.486445720368442025e+00,1.466145568236998997e+01,-3.828143405171094416e-02
3.045086547553217216e+01,1.144707981404183386e+02,1.800214181236979627e+01,3.235936876780597604e+00,1.462127693658337790e+01,-6.122991668983963909e-02
3.045079201740189490e+01,1.144708496356388707e+02,-5.613513588243777441e+00,2.956917576567154260e+00,1.468941974015931429e+01,-2.769950218048625873e-02
3.045081838225164717e+01,1.144708763072696769e+02,5.726623312192764104e+00,2.735521560825714182e+00,1.472647555991925827e+01,3.213647344120547367e-02
3.045086072135554289e+01,1.144708048769703908e+02,-4.753853414792541088e+00,2.556096698057732208e+00,1.480601838980519069e+01,6.698345031453806220e-03
3.045080258797728590e+01,1.144708866529776543e+02,5.122778602739912479e+00,2.327277494548749548e+00,1.478522517775834544e+01,3.656264026812257317e-02
3.045088926925478034e+01,1.144709168287502195e+02,-1.271673022535940945e+00,2.114565783241906249e+00,1.485106392520018126e+01,-2.969466623555495899e-03
3.045081010053193182e+01,1.144708950164021530e+02,-8.518704551650687629e-01,1.826237633960009266e+00,1.485180491847439654e+01,7.113859542144748693e-02
3.045091634632562716e+01,1.144709056522565476e+02,2.356178871568066491e+00,1.612571454281959360e+00,1.493583247648376933e+01,6.618616958936431038e-02
3.045085332779166265e+01,1.144708717335245467e+02,-1.379316923706098263e+00,1.418536123452735165e+00,1.483606891682673989e+01,7.819521690398592573e-02
3.045087817188809609e+01,1.144708945934818445e+02,1.115767779873614352e+01,1.141775113823639165e+00,1.493970177644415820e+01,-1.104347925291851440e-02
3.045087796631568722e+01,1.144709106375897534e+02,-3.239154153757347832e+00,8.431964997063634559e-01,1.493263781929554668e+01,-4.060865207163193483e-04
