ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-1.298251995379544610e+01,7.513599380410368234e+00,0.000000000000000000e+00
-1.299430626671098032e+01,7.493197224610852025e+00,0.000000000000000000e+00
-1.300606051746752456e+01,7.472776580092060250e+00,0.000000000000000000e+00
-1.301778267706263570e+01,7.452337497239905240e+00,0.000000000000000000e+00
-1.302947271657305350e+01,7.431880026485790047e+00,0.000000000000000000e+00
-1.304113060715476280e+01,7.411404218306490321e+00,0.000000000000000000e+00
-1.305275632004308051e+01,7.390910123224029959e+00,0.000000000000000000e+00
-1.306434982655271426e+01,7.370397791805546994e+00,0.000000000000000000e+00
-1.307591109807783880e+01,7.349867274663182570e+00,0.000000000000000000e+00
-1.308744010609216701e+01,7.329318622453947718e+00,0.000000000000000000e+00
-1.309893682214901922e+01,7.308751885879598120e+00,0.000000000000000000e+00
-1.311040121788138713e+01,7.288167115686510655e+00,0.000000000000000000e+00
-1.312183326500201730e+01,7.267564362665560829e+00,0.000000000000000000e+00
-1.313323293530346980e+01,7.246943677651993987e+00,0.000000000000000000e+00
-1.314460020065819101e+01,7.226305111525299196e+00,0.000000000000000000e+00
-1.315593503301858291e+01,7.205648715209088451e+00,0.000000000000000000e+00
-1.316723740441707236e+01,7.184974539670963445e+00,0.000000000000000000e+00
-1.317850728696618212e+01,7.164282635922400999e+00,0.000000000000000000e+00
-1.318974465285860020e+01,7.143573055018613616e+00,0.000000000000000000e+00
-1.320094947436724020e+01,7.122845848058434903e+00,0.000000000000000000e+00
-1.321212172384532124e+01,7.102101066184187239e+00,0.000000000000000000e+00
-1.322326137372642485e+01,7.081338760581558311e+00,0.000000000000000000e+00
-1.323436839652457309e+01,7.060558982479472334e+00,0.000000000000000000e+00
-1.324544276483429606e+01,7.039761783149966590e+00,0.000000000000000000e+00
-1.325648445133068698e+01,7.018947213908061755e+00,0.000000000000000000e+00
-1.326749342876948035e+01,6.998115326111641998e+00,0.000000000000000000e+00
-1.327846966998712119e+01,6.977266171161315533e+00,0.000000000000000000e+00
-1.328941314790082728e+01,6.956399800500300934e+00,0.000000000000000000e+00
-1.330032383550865127e+01,6.935516265614294795e+00,0.000000000000000000e+00
-1.331120170588955709e+01,6.914615618031342947e+00,0.000000000000000000e+00
-1.332204673220348035e+01,6.893697909321713446e+00,0.000000000000000000e+00
-1.333285888769139937e+01,6.872763191097776669e+00,0.000000000000000000e+00
-1.334363814567539208e+01,6.851811515013865872e+00,0.000000000000000000e+00
-1.335438447955871233e+01,6.830842932766161724e+00,0.000000000000000000e+00
-1.336509786282584855e+01,6.809857496092553752e+00,0.000000000000000000e+00
-1.337577826904259481e+01,6.788855256772522218e+00,0.000000000000000000e+00
-1.338642567185610766e+01,6.767836266627004882e+00,0.000000000000000000e+00
-1.339704004499498247e+01,6.746800577518270892e+00,0.000000000000000000e+00
-1.340762136226930501e+01,6.725748241349791101e+00,0.000000000000000000e+00
-1.341816959757072780e+01,6.704679310066112841e+00,0.000000000000000000e+00
-1.342868472487253051e+01,6.683593835652729354e+00,0.000000000000000000e+00
-1.343916671822968034e+01,6.662491870135952787e+00,0.000000000000000000e+00
-1.344961555177890311e+01,6.641373465582785407e+00,0.000000000000000000e+00
-1.346003119973873652e+01,6.620238674100791698e+00,0.000000000000000000e+00
-1.347041363640960654e+01,6.599087547837967804e+00,0.000000000000000000e+00
-1.348076283617388427e+01,6.577920138982615406e+00,0.000000000000000000e+00
-1.349107877349594631e+01,6.556736499763211157e+00,0.000000000000000000e+00
-1.350136142292224228e+01,6.535536682448280565e+00,0.000000000000000000e+00
-1.351161075908135878e+01,6.514320739346263878e+00,0.000000000000000000e+00
-1.352182675668407619e+01,6.493088722805392621e+00,0.000000000000000000e+00
-1.353200939052343976e+01,6.471840685213557265e+00,0.000000000000000000e+00
-1.354215863547480581e+01,6.450576678998177549e+00,0.000000000000000000e+00
-1.355227446649592515e+01,6.429296756626074583e+00,0.000000000000000000e+00
-1.356235685862699292e+01,6.408000970603342950e+00,0.000000000000000000e+00
-1.357240578699070355e+01,6.386689373475217479e+00,0.000000000000000000e+00
-1.358242122679232899e+01,6.365362017825943575e+00,0.000000000000000000e+00
-1.359240315331976490e+01,6.344018956278653754e+00,0.000000000000000000e+00
-1.360235154194360163e+01,6.322660241495228206e+00,0.000000000000000000e+00
-1.361226636811717938e+01,6.301285926176174890e+00,0.000000000000000000e+00
-1.362214760737664854e+01,6.279896063060490974e+00,0.000000000000000000e+00
-1.363199523534103363e+01,6.258490704925538495e+00,0.000000000000000000e+00
-1.364180922771229199e+01,6.237069904586908464e+00,0.000000000000000000e+00
-1.365158956027537407e+01,6.215633714898298301e+00,0.000000000000000000e+00
-1.366133620889828038e+01,6.194182188751373275e+00,0.000000000000000000e+00
-1.367104914953212358e+01,6.172715379075644826e+00,0.000000000000000000e+00
-1.368072835821119071e+01,6.151233338838328457e+00,0.000000000000000000e+00
-1.369037381105299467e+01,6.129736121044225605e+00,0.000000000000000000e+00
-1.369998548425833995e+01,6.108223778735582421e+00,0.000000000000000000e+00
-1.370956335411137772e+01,6.086696364991966313e+00,0.000000000000000000e+00
-1.371910739697966619e+01,6.065153932930130054e+00,0.000000000000000000e+00
-1.372861758931422926e+01,6.043596535703883887e+00,0.000000000000000000e+00
-1.373809390764961158e+01,6.022024226503960520e+00,0.000000000000000000e+00
-1.374753632860394070e+01,6.000437058557891667e+00,0.000000000000000000e+00
-1.375694482887898218e+01,5.978835085129865945e+00,0.000000000000000000e+00
-1.376631938526019461e+01,5.957218359520606299e+00,0.000000000000000000e+00
-1.377565997461679359e+01,5.935586935067234116e+00,0.000000000000000000e+00
-1.378496657390180324e+01,5.913940865143138659e+00,0.000000000000000000e+00
-1.379423916015211482e+01,5.892280203157846508e+00,0.000000000000000000e+00
-1.380347771048854355e+01,5.870605002556886554e+00,0.000000000000000000e+00
-1.381268220211588549e+01,5.848915316821662991e+00,0.000000000000000000e+00
-1.382185261232297258e+01,5.827211199469318537e+00,0.000000000000000000e+00
-1.383098891848272594e+01,5.805492704052605646e+00,0.000000000000000000e+00
-1.384009109805222337e+01,5.783759884159751508e+00,0.000000000000000000e+00
-1.384915912857273668e+01,5.762012793414331036e+00,0.000000000000000000e+00
-1.385819298766980801e+01,5.740251485475126536e+00,0.000000000000000000e+00
-1.386719265305328186e+01,5.718476014036004251e+00,0.000000000000000000e+00
-1.387615810251737969e+01,5.696686432825773139e+00,0.000000000000000000e+00
-1.388508931394075141e+01,5.674882795608060526e+00,0.000000000000000000e+00
-1.389398626528651448e+01,5.653065156181173556e+00,0.000000000000000000e+00
-1.390284893460233029e+01,5.631233568377966847e+00,0.000000000000000000e+00
-1.391167730002043967e+01,5.609388086065716372e+00,0.000000000000000000e+00
-1.392047133975773043e+01,5.587528763145974686e+00,0.000000000000000000e+00
-1.392923103211578528e+01,5.565655653554451021e+00,0.000000000000000000e+00
-1.393795635548093159e+01,5.543768811260867402e+00,0.000000000000000000e+00
-1.394664728832430178e+01,5.521868290268831636e+00,0.000000000000000000e+00
-1.395530380920188307e+01,5.499954144615702312e+00,0.000000000000000000e+00
-1.396392589675456897e+01,5.478026428372454681e+00,0.000000000000000000e+00
-1.397251352970821969e+01,5.456085195643550989e+00,0.000000000000000000e+00
-1.398106668687370302e+01,5.434130500566800137e+00,0.000000000000000000e+00
-1.398958534714695290e+01,5.412162397313229789e+00,0.000000000000000000e+00
-1.399806948950902097e+01,5.390180940086951367e+00,0.000000000000000000e+00
-1.400651909302613163e+01,5.368186183125025046e+00,0.000000000000000000e+00
-1.401493413684972644e+01,5.346178180697327420e+00,0.000000000000000000e+00
-1.402331460021652454e+01,5.324156987106417382e+00,0.000000000000000000e+00
-1.403166046244855991e+01,5.302122656687400237e+00,0.000000000000000000e+00
-1.403997170295325247e+01,5.280075243807795360e+00,0.000000000000000000e+00
-1.404824830122343826e+01,5.258014802867403858e+00,0.000000000000000000e+00
-1.405649023683743870e+01,5.235941388298170907e+00,0.000000000000000000e+00
-1.406469748945909259e+01,5.213855054564050739e+00,0.000000000000000000e+00
-1.407287003883782184e+01,5.191755856160877869e+00,0.000000000000000000e+00
-1.408100786480867228e+01,5.169643847616226751e+00,0.000000000000000000e+00
-1.408911094729236879e+01,5.147519083489281222e+00,0.000000000000000000e+00
-1.409717926629535967e+01,5.125381618370697723e+00,0.000000000000000000e+00
-1.410521280190986992e+01,5.103231506882468516e+00,0.000000000000000000e+00
-1.411321153431394926e+01,5.081068803677793788e+00,0.000000000000000000e+00
-1.412117544377152001e+01,5.058893563440940433e+00,0.000000000000000000e+00
-1.412910451063243045e+01,5.036705840887108820e+00,0.000000000000000000e+00
-1.413699871533249031e+01,5.014505690762298684e+00,0.000000000000000000e+00
-1.414485803839354006e+01,4.992293167843175006e+00,0.000000000000000000e+00
-1.415268246042347933e+01,4.970068326936926795e+00,0.000000000000000000e+00
-1.416047196211632198e+01,4.947831222881143631e+00,0.000000000000000000e+00
-1.416822652425225115e+01,4.925581910543667341e+00,0.000000000000000000e+00
-1.417594612769765128e+01,4.903320444822463209e+00,0.000000000000000000e+00
-1.418363075340517199e+01,4.881046880645486752e+00,0.000000000000000000e+00
-1.419128038241376011e+01,4.858761272970543388e+00,0.000000000000000000e+00
-1.419889499584872183e+01,4.836463676785153432e+00,0.000000000000000000e+00
-1.420647457492174759e+01,4.814154147106420645e+00,0.000000000000000000e+00
-1.421401910093098486e+01,4.791832738980890127e+00,0.000000000000000000e+00
-1.422152855526106663e+01,4.769499507484417755e+00,0.000000000000000000e+00
-1.422900291938315753e+01,4.747154507722033401e+00,0.000000000000000000e+00
-1.423644217485500718e+01,4.724797794827801489e+00,0.000000000000000000e+00
-1.424384630332099277e+01,4.702429423964689548e+00,0.000000000000000000e+00
-1.425121528651216529e+01,4.680049450324427873e+00,0.000000000000000000e+00
-1.425854910624628857e+01,4.657657929127378083e+00,0.000000000000000000e+00
-1.426584774442789438e+01,4.635254915622391891e+00,0.000000000000000000e+00
-1.427311118304831616e+01,4.612840465086678776e+00,0.000000000000000000e+00
-1.428033940418574232e+01,4.590414632825667418e+00,0.000000000000000000e+00
-1.428753239000525532e+01,4.567977474172868035e+00,0.000000000000000000e+00
-1.429469012275887607e+01,4.545529044489741821e+00,0.000000000000000000e+00
-1.430181258478561368e+01,4.523069399165555282e+00,0.000000000000000000e+00
-1.430889975851149742e+01,4.500598593617251453e+00,0.000000000000000000e+00
-1.431595162644963537e+01,4.478116683289307787e+00,0.000000000000000000e+00
-1.432296817120024102e+01,4.455623723653606483e+00,0.000000000000000000e+00
-1.432994937545068836e+01,4.433119770209287047e+00,0.000000000000000000e+00
-1.433689522197554922e+01,4.410604878482617508e+00,0.000000000000000000e+00
-1.434380569363663938e+01,4.388079104026855859e+00,0.000000000000000000e+00
-1.435068077338305592e+01,4.365542502422111504e+00,0.000000000000000000e+00
-1.435752044425122342e+01,4.342995129275207589e+00,0.000000000000000000e+00
-1.436432468936493301e+01,4.320437040219546887e+00,0.000000000000000000e+00
-1.437109349193538677e+01,4.297868290914971467e+00,0.000000000000000000e+00
-1.437782683526123684e+01,4.275288937047626803e+00,0.000000000000000000e+00
-1.438452470272862982e+01,4.252699034329823213e+00,0.000000000000000000e+00
-1.439118707781124229e+01,4.230098638499900865e+00,0.000000000000000000e+00
-1.439781394407032522e+01,4.207487805322090324e+00,0.000000000000000000e+00
-1.440440528515474483e+01,4.184866590586374002e+00,0.000000000000000000e+00
-1.441096108480102522e+01,4.162235050108351153e+00,0.000000000000000000e+00
-1.441748132683338035e+01,4.139593239729096652e+00,0.000000000000000000e+00
-1.442396599516375844e+01,4.116941215315027769e+00,0.000000000000000000e+00
-1.443041507379188815e+01,4.094279032757763837e+00,0.000000000000000000e+00
-1.443682854680530880e+01,4.071606747973987694e+00,0.000000000000000000e+00
-1.444320639837941478e+01,4.048924416905305357e+00,0.000000000000000000e+00
-1.444954861277748570e+01,4.026232095518117227e+00,0.000000000000000000e+00
-1.445585517435074507e+01,4.003529839803469770e+00,0.000000000000000000e+00
-1.446212606753837449e+01,3.980817705776921400e+00,0.000000000000000000e+00
-1.446836127686757045e+01,3.958095749478404812e+00,0.000000000000000000e+00
-1.447456078695357107e+01,3.935364026972089757e+00,0.000000000000000000e+00
-1.448072458249970573e+01,3.912622594346240934e+00,0.000000000000000000e+00
-1.448685264829741826e+01,3.889871507713082543e+00,0.000000000000000000e+00
-1.449294496922631836e+01,3.867110823208659731e+00,0.000000000000000000e+00
-1.449900153025420657e+01,3.844340596992699144e+00,0.000000000000000000e+00
-1.450502231643712037e+01,3.821560885248469930e+00,0.000000000000000000e+00
-1.451100731291937329e+01,3.798771744182646515e+00,0.000000000000000000e+00
-1.451695650493357626e+01,3.775973230025168714e+00,0.000000000000000000e+00
-1.452286987780069261e+01,3.753165399029104066e+00,0.000000000000000000e+00
-1.452874741693006122e+01,3.730348307470509717e+00,0.000000000000000000e+00
-1.453458910781943736e+01,3.707522011648288540e+00,0.000000000000000000e+00
-1.454039493605503175e+01,3.684686567884057684e+00,0.000000000000000000e+00
-1.454616488731153900e+01,3.661842032522004686e+00,0.000000000000000000e+00
-1.455189894735217848e+01,3.638988461928749363e+00,0.000000000000000000e+00
-1.455759710202872625e+01,3.616125912493205252e+00,0.000000000000000000e+00
-1.456325933728155420e+01,3.593254440626440616e+00,0.000000000000000000e+00
-1.456888563913965839e+01,3.570374102761538992e+00,0.000000000000000000e+00
-1.457447599372069647e+01,3.547484955353458425e+00,0.000000000000000000e+00
-1.458003038723102662e+01,3.524587054878896009e+00,0.000000000000000000e+00
-1.458554880596573433e+01,3.501680457836144456e+00,0.000000000000000000e+00
-1.459103123630866961e+01,3.478765220744955311e+00,0.000000000000000000e+00
-1.459647766473248076e+01,3.455841400146397291e+00,0.000000000000000000e+00
-1.460188807779864817e+01,3.432909052602719502e+00,0.000000000000000000e+00
-1.460726246215751445e+01,3.409968234697210221e+00,0.000000000000000000e+00
-1.461260080454832000e+01,3.387019003034056119e+00,0.000000000000000000e+00
-1.461790309179923497e+01,3.364061414238206371e+00,0.000000000000000000e+00
-1.462316931082739480e+01,3.341095524955227880e+00,0.000000000000000000e+00
-1.462839944863892683e+01,3.318121391851170277e+00,0.000000000000000000e+00
-1.463359349232898587e+01,3.295139071612423365e+00,0.000000000000000000e+00
-1.463875142908178262e+01,3.272148620945577235e+00,0.000000000000000000e+00
-1.464387324617062625e+01,3.249150096577283264e+00,0.000000000000000000e+00
-1.464895893095793866e+01,3.226143555254114226e+00,0.000000000000000000e+00
-1.465400847089529890e+01,3.203129053742424404e+00,0.000000000000000000e+00
-1.465902185352346798e+01,3.180106648828208371e+00,0.000000000000000000e+00
-1.466399906647242446e+01,3.157076397316961547e+00,0.000000000000000000e+00
-1.466894009746139105e+01,3.134038356033539419e+00,0.000000000000000000e+00
-1.467384493429886128e+01,3.110992581822019432e+00,0.000000000000000000e+00
-1.467871356488264034e+01,3.087939131545558880e+00,0.000000000000000000e+00
-1.468354597719986643e+01,3.064878062086253685e+00,0.000000000000000000e+00
-1.468834215932704268e+01,3.041809430345001175e+00,0.000000000000000000e+00
-1.469310209943006562e+01,3.018733293241356641e+00,0.000000000000000000e+00
-1.469782578576425536e+01,2.995649707713394339e+00,0.000000000000000000e+00
-1.470251320667438755e+01,2.972558730717567155e+00,0.000000000000000000e+00
-1.470716435059471472e+01,2.949460419228564945e+00,0.000000000000000000e+00
-1.471177920604900180e+01,2.926354830239175531e+00,0.000000000000000000e+00
-1.471635776165055631e+01,2.903242020760142594e+00,0.000000000000000000e+00
-1.472090000610224259e+01,2.880122047820027120e+00,0.000000000000000000e+00
-1.472540592819652261e+01,2.856994968465062179e+00,0.000000000000000000e+00
-1.472987551681548801e+01,2.833860839759018813e+00,0.000000000000000000e+00
-1.473430876093086717e+01,2.810719718783058152e+00,0.000000000000000000e+00
-1.473870564960407314e+01,2.787571662635597747e+00,0.000000000000000000e+00
-1.474306617198621971e+01,2.764416728432163683e+00,0.000000000000000000e+00
-1.474739031731815331e+01,2.741254973305254694e+00,0.000000000000000000e+00
-1.475167807493047256e+01,2.718086454404199159e+00,0.000000000000000000e+00
-1.475592943424356385e+01,2.694911228895014776e+00,0.000000000000000000e+00
-1.476014438476761903e+01,2.671729353960266007e+00,0.000000000000000000e+00
-1.476432291610266745e+01,2.648540886798925076e+00,0.000000000000000000e+00
-1.476846501793859723e+01,2.625345884626229864e+00,0.000000000000000000e+00
-1.477257068005518725e+01,2.602144404673541800e+00,0.000000000000000000e+00
-1.477663989232212138e+01,2.578936504188207302e+00,0.000000000000000000e+00
-1.478067264469902220e+01,2.555722240433413006e+00,0.000000000000000000e+00
-1.478466892723547765e+01,2.532501670688047213e+00,0.000000000000000000e+00
-1.478862873007105527e+01,2.509274852246557774e+00,0.000000000000000000e+00
-1.479255204343533414e+01,2.486041842418809988e+00,0.000000000000000000e+00
-1.479643885764793154e+01,2.462802698529945822e+00,0.000000000000000000e+00
-1.480028916311851717e+01,2.439557477920243134e+00,0.000000000000000000e+00
-1.480410295034684687e+01,2.416306237944973123e+00,0.000000000000000000e+00
-1.480788020992277865e+01,2.393049035974259109e+00,0.000000000000000000e+00
-1.481162093252630108e+01,2.369785929392934420e+00,0.000000000000000000e+00
-1.481532510892755106e+01,2.346516975600402510e+00,0.000000000000000000e+00
-1.481899272998684403e+01,2.323242232010493513e+00,0.000000000000000000e+00
-1.482262378665468638e+01,2.299961756051323913e+00,0.000000000000000000e+00
-1.482621826997180925e+01,2.276675605165153549e+00,0.000000000000000000e+00
-1.482977617106918267e+01,2.253383836808245722e+00,0.000000000000000000e+00
-1.483329748116803870e+01,2.230086508450721983e+00,0.000000000000000000e+00
-1.483678219157989275e+01,2.206783677576425351e+00,0.000000000000000000e+00
-1.484023029370657198e+01,2.183475401682774208e+00,0.000000000000000000e+00
-1.484364177904022597e+01,2.160161738280621968e+00,0.000000000000000000e+00
-1.484701663916334979e+01,2.136842744894116297e+00,0.000000000000000000e+00
-1.485035486574881602e+01,2.113518479060554789e+00,0.000000000000000000e+00
-1.485365645055988360e+01,2.090188998330244630e+00,0.000000000000000000e+00
-1.485692138545021379e+01,2.066854360266360935e+00,0.000000000000000000e+00
-1.486014966236391288e+01,2.043514622444803308e+00,0.000000000000000000e+00
-1.486334127333551969e+01,2.020169842454054177e+00,0.000000000000000000e+00
-1.486649621049005709e+01,1.996820077895038015e+00,0.000000000000000000e+00
-1.486961446604303205e+01,1.973465386380977682e+00,0.000000000000000000e+00
-1.487269603230045512e+01,1.950105825537252979e+00,0.000000000000000000e+00
-1.487574090165886886e+01,1.926741453001258098e+00,0.000000000000000000e+00
-1.487874906660536212e+01,1.903372326422259286e+00,0.000000000000000000e+00
-1.488172051971758592e+01,1.879998503461254078e+00,0.000000000000000000e+00
-1.488465525366377662e+01,1.856620041790826736e+00,0.000000000000000000e+00
-1.488755326120276656e+01,1.833236999095007258e+00,0.000000000000000000e+00
-1.489041453518401426e+01,1.809849433069129043e+00,0.000000000000000000e+00
-1.489323906854760793e+01,1.786457401419686786e+00,0.000000000000000000e+00
-1.489602685432429396e+01,1.763060961864193033e+00,0.000000000000000000e+00
-1.489877788563548755e+01,1.739660172131036520e+00,0.000000000000000000e+00
-1.490149215569329044e+01,1.716255089959339841e+00,0.000000000000000000e+00
-1.490416965780051406e+01,1.692845773098816453e+00,0.000000000000000000e+00
-1.490681038535068481e+01,1.669432279309628786e+00,0.000000000000000000e+00
-1.490941433182807430e+01,1.646014666362245249e+00,0.000000000000000000e+00
-1.491198149080770108e+01,1.622592992037298121e+00,0.000000000000000000e+00
-1.491451185595535378e+01,1.599167314125440331e+00,0.000000000000000000e+00
-1.491700542102761062e+01,1.575737690427203352e+00,0.000000000000000000e+00
-1.491946217987184831e+01,1.552304178752854869e+00,0.000000000000000000e+00
-1.492188212642625444e+01,1.528866836922255334e+00,0.000000000000000000e+00
-1.492426525471985599e+01,1.505425722764715646e+00,0.000000000000000000e+00
-1.492661155887251745e+01,1.481980894118854808e+00,0.000000000000000000e+00
-1.492892103309496932e+01,1.458532408832457605e+00,0.000000000000000000e+00
-1.493119367168881162e+01,1.435080324762329607e+00,0.000000000000000000e+00
-1.493342946904653701e+01,1.411624699774157721e+00,0.000000000000000000e+00
-1.493562841965153254e+01,1.388165591742364313e+00,0.000000000000000000e+00
-1.493779051807811342e+01,1.364703058549966874e+00,0.000000000000000000e+00
-1.493991575899150881e+01,1.341237158088433690e+00,0.000000000000000000e+00
-1.494200413714790621e+01,1.317767948257541288e+00,0.000000000000000000e+00
-1.494405564739443193e+01,1.294295486965231889e+00,0.000000000000000000e+00
-1.494607028466919552e+01,1.270819832127470406e+00,0.000000000000000000e+00
-1.494804804400127551e+01,1.247341041668102113e+00,0.000000000000000000e+00
-1.494998892051074790e+01,1.223859173518707655e+00,0.000000000000000000e+00
-1.495189290940869320e+01,1.200374285618462933e+00,0.000000000000000000e+00
-1.495376000599720889e+01,1.176886435913993889e+00,0.000000000000000000e+00
-1.495559020566941832e+01,1.153395682359235508e+00,0.000000000000000000e+00
-1.495738350390948845e+01,1.129902082915286154e+00,0.000000000000000000e+00
-1.495913989629263163e+01,1.106405695550267465e+00,0.000000000000000000e+00
-1.496085937848512515e+01,1.082906578239179796e+00,0.000000000000000000e+00
-1.496254194624431655e+01,1.059404788963758781e+00,0.000000000000000000e+00
-1.496418759541863786e+01,1.035900385712333227e+00,0.000000000000000000e+00
-1.496579632194761267e+01,1.012393426479681668e+00,0.000000000000000000e+00
-1.496736812186187215e+01,9.888839692668895953e-01,0.000000000000000000e+00
-1.496890299128315149e+01,9.653720720812053457e-01,0.000000000000000000e+00
-1.497040092642431297e+01,9.418577929358979972e-01,0.000000000000000000e+00
-1.497186192358935308e+01,9.183411898501139259e-01,0.000000000000000000e+00
-1.497328597917340431e+01,8.948223208487334768e-01,0.000000000000000000e+00
-1.497467308966275468e+01,8.713012439622279670e-01,0.000000000000000000e+00
-1.497602325163484416e+01,8.477780172265164671e-01,0.000000000000000000e+00
-1.497733646175828248e+01,8.242526986828225821e-01,0.000000000000000000e+00
-1.497861271679285267e+01,8.007253463775313440e-01,0.000000000000000000e+00
-1.497985201358952700e+01,7.771960183620455487e-01,0.000000000000000000e+00
-1.498105434909045819e+01,7.536647726926433144e-01,0.000000000000000000e+00
-1.498221972032900773e+01,7.301316674303339749e-01,0.000000000000000000e+00
-1.498334812442973529e+01,7.065967606407156376e-01,0.000000000000000000e+00
-1.498443955860841470e+01,6.830601103938309659e-01,0.000000000000000000e+00
-1.498549402017204457e+01,6.595217747640249595e-01,0.000000000000000000e+00
-1.498651150651884301e+01,6.359818118298008471e-01,0.000000000000000000e+00
-1.498749201513826534e+01,6.124402796736772014e-01,0.000000000000000000e+00
-1.498843554361100061e+01,5.888972363820441647e-01,0.000000000000000000e+00
-1.498934208960898928e+01,5.653527400450211182e-01,0.000000000000000000e+00
-1.499021165089541974e+01,5.418068487563119096e-01,0.000000000000000000e+00
-1.499104422532473180e+01,5.182596206130629657e-01,0.000000000000000000e+00
-1.499183981084263451e+01,4.947111137157186866e-01,0.000000000000000000e+00
-1.499259840548610079e+01,4.711613861678791704e-01,0.000000000000000000e+00
-1.499332000738336923e+01,4.476104960761559948e-01,0.000000000000000000e+00
-1.499400461475396362e+01,4.240585015500294430e-01,0.000000000000000000e+00
-1.499465222590867874e+01,4.005054607017046742e-01,0.000000000000000000e+00
-1.499526283924960168e+01,3.769514316459687819e-01,0.000000000000000000e+00
-1.499583645327010473e+01,3.533964725000469098e-01,0.000000000000000000e+00
-1.499637306655485069e+01,3.298406413834591988e-01,0.000000000000000000e+00
-1.499687267777980004e+01,3.062839964178774577e-01,0.000000000000000000e+00
-1.499733528571221264e+01,2.827265957269812779e-01,0.000000000000000000e+00
-1.499776088921064776e+01,2.591684974363151484e-01,0.000000000000000000e+00
-1.499814948722497299e+01,2.356097596731448196e-01,0.000000000000000000e+00
-1.499850107879636241e+01,2.120504405663137526e-01,0.000000000000000000e+00
-1.499881566305729486e+01,1.884905982460998997e-01,0.000000000000000000e+00
-1.499909323923156812e+01,1.649302908440721804e-01,0.000000000000000000e+00
-1.499933380663428650e+01,1.413695764929470133e-01,0.000000000000000000e+00
-1.499953736467187859e+01,1.178085133264450274e-01,0.000000000000000000e+00
-1.499970391284208304e+01,9.424715947914738545e-02,0.000000000000000000e+00
-1.499983345073395924e+01,7.068557308635256553e-02,0.000000000000000000e+00
-1.499992597802788730e+01,4.712381228393279498e-02,0.000000000000000000e+00
-1.499998149449555918e+01,2.356193520819065482e-02,0.000000000000000000e+00
-1.500000000000000000e+01,-4.284390856555441260e-12,0.000000000000000000e+00
-1.499998149449554674e+01,-2.356193521675942551e-02,0.000000000000000000e+00
-1.499992597802785887e+01,-4.712381229250153097e-02,0.000000000000000000e+00
-1.499983345073392016e+01,-7.068557309492123908e-02,0.000000000000000000e+00
-1.499970391284202975e+01,-9.424715948771600349e-02,0.000000000000000000e+00
-1.499953736467181109e+01,-1.178085133350135483e-01,0.000000000000000000e+00
-1.499933380663420657e+01,-1.413695765015154371e-01,0.000000000000000000e+00
-1.499909323923147220e+01,-1.649302908526404376e-01,0.000000000000000000e+00
-1.499881566305718650e+01,-1.884905982546680181e-01,0.000000000000000000e+00
-1.499850107879624161e+01,-2.120504405748816767e-01,0.000000000000000000e+00
-1.499814948722483976e+01,-2.356097596817125495e-01,0.000000000000000000e+00
-1.499776088921050210e+01,-2.591684974448826839e-01,0.000000000000000000e+00
-1.499733528571205099e+01,-2.827265957355485360e-01,0.000000000000000000e+00
-1.499687267777962596e+01,-3.062839964264444381e-01,0.000000000000000000e+00
-1.499637306655466240e+01,-3.298406413920259572e-01,0.000000000000000000e+00
-1.499583645326990400e+01,-3.533964725086133352e-01,0.000000000000000000e+00
-1.499526283924938674e+01,-3.769514316545348742e-01,0.000000000000000000e+00
-1.499465222590845137e+01,-4.005054607102704334e-01,0.000000000000000000e+00
-1.499400461475372204e+01,-4.240585015585948137e-01,0.000000000000000000e+00
-1.499332000738311521e+01,-4.476104960847209768e-01,0.000000000000000000e+00
-1.499259840548583078e+01,-4.711613861764436528e-01,0.000000000000000000e+00
-1.499183981084235207e+01,-4.947111137242827805e-01,0.000000000000000000e+00
-1.499104422532443692e+01,-5.182596206216265600e-01,0.000000000000000000e+00
-1.499021165089510887e+01,-5.418068487648750597e-01,0.000000000000000000e+00
-1.498934208960866599e+01,-5.653527400535837133e-01,0.000000000000000000e+00
-1.498843554361066310e+01,-5.888972363906064267e-01,0.000000000000000000e+00
-1.498749201513791540e+01,-6.124402796822387973e-01,0.000000000000000000e+00
-1.498651150651847885e+01,-6.359818118383619989e-01,0.000000000000000000e+00
-1.498549402017166798e+01,-6.595217747725854451e-01,0.000000000000000000e+00
-1.498443955860802568e+01,-6.830601104023908965e-01,0.000000000000000000e+00
-1.498334812442933028e+01,-7.065967606492747910e-01,0.000000000000000000e+00
-1.498221972032859028e+01,-7.301316674388925732e-01,0.000000000000000000e+00
-1.498105434909002831e+01,-7.536647727012012465e-01,0.000000000000000000e+00
-1.497985201358908114e+01,-7.771960183706028147e-01,0.000000000000000000e+00
-1.497861271679239614e+01,-8.007253463860878329e-01,0.000000000000000000e+00
-1.497733646175781175e+01,-8.242526986913785159e-01,0.000000000000000000e+00
-1.497602325163435921e+01,-8.477780172350715127e-01,0.000000000000000000e+00
-1.497467308966225730e+01,-8.713012439707822354e-01,0.000000000000000000e+00
-1.497328597917289450e+01,-8.948223208572869680e-01,0.000000000000000000e+00
-1.497186192358882906e+01,-9.183411898586666400e-01,0.000000000000000000e+00
-1.497040092642377473e+01,-9.418577929444499341e-01,0.000000000000000000e+00
-1.496890299128259905e+01,-9.653720720897563945e-01,0.000000000000000000e+00
